"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","177","Get all existed filtered cards from a bord","All test","Thu Apr 10 11:54:40 GMT 2025","passed","Thu Apr 10 11:54:40 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testGetFilteredCardsOnABoard"
"Get boardStars on a Board","126","testGetBoardStarsOnBoard","All test","Thu Apr 10 11:54:42 GMT 2025","passed","Thu Apr 10 11:54:42 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testGetBoardStarsOnBoard"
"Get a list from a board with updated name (before 'ToDO' now it is 'Updated name for the list')","129","testGetAList","All test","Thu Apr 10 11:54:47 GMT 2025","passed","Thu Apr 10 11:54:47 GMT 2025","api.tests.api.ListsApiTest","Tests  API with xml","api.tests.api.ListsApiTest","testGetAList"
"Create a Label on a Board","342","testCreateLabelOnBoard","All test","Thu Apr 10 11:54:39 GMT 2025","passed","Thu Apr 10 11:54:39 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testCreateLabelOnBoard"
"Get board","371","testGetBoard","All test","Thu Apr 10 11:54:38 GMT 2025","passed","Thu Apr 10 11:54:38 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testGetBoard"
"","173","Get all existed lists from a bord","All test","Thu Apr 10 11:54:40 GMT 2025","passed","Thu Apr 10 11:54:41 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testGetListsOfABoard"
"Get memberships on a Board","123","testGetMembershipsOnBoard","All test","Thu Apr 10 11:54:42 GMT 2025","passed","Thu Apr 10 11:54:42 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testGetMembershipsOnBoard"
"Get a field on a card","136","testGetFieldCard","All test","Thu Apr 10 11:54:56 GMT 2025","passed","Thu Apr 10 11:54:56 GMT 2025","api.tests.api.CardsApiTest","Tests  API with xml","api.tests.api.CardsApiTest","testGetFieldCard"
"","142","Get members of a bord","All test","Thu Apr 10 11:54:41 GMT 2025","passed","Thu Apr 10 11:54:41 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testGetTheMembersOfABoard"
"Update a card","209","testUpdateCard","All test","Thu Apr 10 11:54:55 GMT 2025","passed","Thu Apr 10 11:54:56 GMT 2025","api.tests.api.CardsApiTest","Tests  API with xml","api.tests.api.CardsApiTest","testUpdateCard"
"Get list of user","4813","Create Board Validation","All test","Thu Apr 10 11:54:33 GMT 2025","passed","Thu Apr 10 11:54:38 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testCreateBoard"
"Remove member from board","792","testRemoveMemberFromBoard","All test","Thu Apr 10 11:54:43 GMT 2025","passed","Thu Apr 10 11:54:43 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testRemoveMemberFromBoard"
"Get all cards available on a list","148","testGetCardsInAList","All test","Thu Apr 10 11:54:49 GMT 2025","passed","Thu Apr 10 11:54:49 GMT 2025","api.tests.api.ListsApiTest","Tests  API with xml","api.tests.api.ListsApiTest","testGetCardsInAList"
"Create a new List on a Board","655","testArchiveAllCardsOnTheList","All test","Thu Apr 10 11:54:46 GMT 2025","passed","Thu Apr 10 11:54:47 GMT 2025","api.tests.api.ListsApiTest","Tests  API with xml","api.tests.api.ListsApiTest","testArchiveAllCardsOnTheList"
"Move list from one board to another","3292","testMoveListFromOneBoardToAnother","All test","Thu Apr 10 11:54:49 GMT 2025","passed","Thu Apr 10 11:54:52 GMT 2025","api.tests.api.ListsApiTest","Tests  API with xml","api.tests.api.ListsApiTest","testMoveListFromOneBoardToAnother"
"Update board","296","testUpdateBoard","All test","Thu Apr 10 11:54:42 GMT 2025","passed","Thu Apr 10 11:54:43 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testUpdateBoard"
"Delete board","5072","testDeleteUiBoard","All test","Thu Apr 10 11:54:47 GMT 2025","passed","Thu Apr 10 11:54:52 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testDeleteUiBoard"
"Unarchived a list on a board","297","testUnArchiveAList","All test","Thu Apr 10 11:54:49 GMT 2025","passed","Thu Apr 10 11:54:49 GMT 2025","api.tests.api.ListsApiTest","Tests  API with xml","api.tests.api.ListsApiTest","testUnArchiveAList"
"Get board","3286","testGetUiBoard","All test","Thu Apr 10 11:54:44 GMT 2025","broken","Thu Apr 10 11:54:47 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testGetUiBoard"
"Get a actions on a card","177","testGetActionsCard","All test","Thu Apr 10 11:54:56 GMT 2025","passed","Thu Apr 10 11:54:56 GMT 2025","api.tests.api.CardsApiTest","Tests  API with xml","api.tests.api.CardsApiTest","testGetActionsCard"
"Create Board","13818","testCreateUiBoard","All test","Thu Apr 10 11:54:30 GMT 2025","broken","Thu Apr 10 11:54:44 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testCreateUiBoard"
"","125","Get all existed custom fields from a bord","All test","Thu Apr 10 11:54:41 GMT 2025","passed","Thu Apr 10 11:54:41 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testGetCustomFieldsForABoard"
"","125","get actions from a board","All test","Thu Apr 10 11:54:41 GMT 2025","passed","Thu Apr 10 11:54:41 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testGetChecklistsOnABoard"
"Get a card","135","testGetCard","All test","Thu Apr 10 11:54:55 GMT 2025","passed","Thu Apr 10 11:54:55 GMT 2025","api.tests.api.CardsApiTest","Tests  API with xml","api.tests.api.CardsApiTest","testGetCard"
"Update subscribed field of a list","171","testUpdateASubscribedFieldOfAList","All test","Thu Apr 10 11:54:52 GMT 2025","passed","Thu Apr 10 11:54:52 GMT 2025","api.tests.api.ListsApiTest","Tests  API with xml","api.tests.api.ListsApiTest","testUpdateASubscribedFieldOfAList"
"Update subscribed field of a list","167","testGetActionsOfAList","All test","Thu Apr 10 11:54:53 GMT 2025","passed","Thu Apr 10 11:54:53 GMT 2025","api.tests.api.ListsApiTest","Tests  API with xml","api.tests.api.ListsApiTest","testGetActionsOfAList"
"Move all cards from one list to another","1200","testMoveAllCardsFromOneListToAnother","All test","Thu Apr 10 11:54:47 GMT 2025","passed","Thu Apr 10 11:54:48 GMT 2025","api.tests.api.ListsApiTest","Tests  API with xml","api.tests.api.ListsApiTest","testMoveAllCardsFromOneListToAnother"
"","190","get specified field from a board","All test","Thu Apr 10 11:54:39 GMT 2025","passed","Thu Apr 10 11:54:39 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testGetAFieldOnABord"
"Delete board","1647","testDeleteBoard","All test","Thu Apr 10 11:54:43 GMT 2025","passed","Thu Apr 10 11:54:45 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testDeleteBoard"
"","179","Get all existed cards from a bord","All test","Thu Apr 10 11:54:40 GMT 2025","passed","Thu Apr 10 11:54:40 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testGetCardsOnABoard"
"Create a List on a Board","326","testCreateListOnBoard","All test","Thu Apr 10 11:54:39 GMT 2025","passed","Thu Apr 10 11:54:39 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testCreateListOnBoard"
"Create a new List on a Board","575","testCreateNewList","All test","Thu Apr 10 11:54:46 GMT 2025","passed","Thu Apr 10 11:54:46 GMT 2025","api.tests.api.ListsApiTest","Tests  API with xml","api.tests.api.ListsApiTest","testCreateNewList"
"Archive a list on a board","179","testArchiveAList","All test","Thu Apr 10 11:54:48 GMT 2025","passed","Thu Apr 10 11:54:49 GMT 2025","api.tests.api.ListsApiTest","Tests  API with xml","api.tests.api.ListsApiTest","testArchiveAList"
"","243","get actions from a board","All test","Thu Apr 10 11:54:39 GMT 2025","passed","Thu Apr 10 11:54:40 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testGetActionsFromABoard"
"","1059","Invite Member to Board via email","All test","Thu Apr 10 11:54:41 GMT 2025","passed","Thu Apr 10 11:54:42 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testInviteMembertoBoardViaEmail"
"Get the Board a List is on","148","testGetABoardAListIsOn","All test","Thu Apr 10 11:54:52 GMT 2025","passed","Thu Apr 10 11:54:53 GMT 2025","api.tests.api.ListsApiTest","Tests  API with xml","api.tests.api.ListsApiTest","testGetABoardAListIsOn"
"Get Labels on a Board","165","testGetLabelsOnBoard","All test","Thu Apr 10 11:54:40 GMT 2025","passed","Thu Apr 10 11:54:40 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testGetLabelsOnBoard"
"","158","Get closed lists from a bord","All test","Thu Apr 10 11:54:40 GMT 2025","passed","Thu Apr 10 11:54:40 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testGetClosedListOfABoard"
"Update a name of the list","207","tesUpdateANameForToDoList","All test","Thu Apr 10 11:54:46 GMT 2025","passed","Thu Apr 10 11:54:46 GMT 2025","api.tests.api.ListsApiTest","Tests  API with xml","api.tests.api.ListsApiTest","tesUpdateANameForToDoList"
"Create a new Card","299","testCreateNewCard","All test","Thu Apr 10 11:54:55 GMT 2025","passed","Thu Apr 10 11:54:55 GMT 2025","api.tests.api.CardsApiTest","Tests  API with xml","api.tests.api.CardsApiTest","testCreateNewCard"
