"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get all cards available on a list","135","testGetCardsInAList","All test","Fri Apr 04 06:33:43 GMT 2025","passed","Fri Apr 04 06:33:43 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testGetCardsInAList"
"Update field label","182","testUpdateFieldLabel","All test","Fri Apr 04 06:33:34 GMT 2025","passed","Fri Apr 04 06:33:34 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Get a list from a board with updated name (before 'ToDO' now it is 'Updated name for the list')","142","testGetAList","All test","Fri Apr 04 06:33:36 GMT 2025","passed","Fri Apr 04 06:33:36 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testGetAList"
"Update a comment of the action","909","testUpdateACommentOfTheAction","All test","Fri Apr 04 06:33:34 GMT 2025","passed","Fri Apr 04 06:33:35 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testUpdateACommentOfTheAction"
"","139","Get all existed filtered cards from a bord","All test","Fri Apr 04 06:33:42 GMT 2025","passed","Fri Apr 04 06:33:42 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetFilteredCardsOnABoard"
"Get label","131","testGetLabel","All test","Fri Apr 04 06:33:33 GMT 2025","passed","Fri Apr 04 06:33:34 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testGetLabel"
"","747","Invite Member to Board via email","All test","Fri Apr 04 06:33:43 GMT 2025","passed","Fri Apr 04 06:33:43 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testInviteMembertoBoardViaEmail"
"","128","Get members of a bord","All test","Fri Apr 04 06:33:42 GMT 2025","passed","Fri Apr 04 06:33:42 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetTheMembersOfABoard"
"Get the card the action belong to","181","testGetTheCardForAnAction","All test","Fri Apr 04 06:33:39 GMT 2025","passed","Fri Apr 04 06:33:39 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheCardForAnAction"
"Create a new List on a Board","609","testArchiveAllCardsOnTheList","All test","Fri Apr 04 06:33:35 GMT 2025","passed","Fri Apr 04 06:33:36 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testArchiveAllCardsOnTheList"
"Create a List on a Board","216","testCreateListOnBoard","All test","Fri Apr 04 06:33:39 GMT 2025","passed","Fri Apr 04 06:33:40 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testCreateListOnBoard"
"","122","get specified field from a board","All test","Fri Apr 04 06:33:41 GMT 2025","passed","Fri Apr 04 06:33:41 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetAFieldOnABord"
"Delete label","331","testDeleteLabel","All test","Fri Apr 04 06:33:37 GMT 2025","passed","Fri Apr 04 06:33:37 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testDeleteLabel"
"Get list of user","542","Create Board Validation","All test","Fri Apr 04 06:33:32 GMT 2025","passed","Fri Apr 04 06:33:33 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testCreateBoard"
"Get a field 'date' of an action","402","testGetASpecificFieldOnAnAction","All test","Fri Apr 04 06:33:39 GMT 2025","passed","Fri Apr 04 06:33:39 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetASpecificFieldOnAnAction"
"Delete board","1547","testDeleteBoard","All test","Fri Apr 04 06:33:52 GMT 2025","passed","Fri Apr 04 06:33:53 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testDeleteBoard"
"Update field label","159","testUpdateFieldLabel","All test","Fri Apr 04 06:33:34 GMT 2025","passed","Fri Apr 04 06:33:34 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Get boardStars on a Board","97","testGetBoardStarsOnBoard","All test","Fri Apr 04 06:33:46 GMT 2025","passed","Fri Apr 04 06:33:46 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetBoardStarsOnBoard"
"Update a name of the list","181","tesUpdateANameForToDoList","All test","Fri Apr 04 06:33:33 GMT 2025","passed","Fri Apr 04 06:33:33 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","tesUpdateANameForToDoList"
"Get a card","141","testGetCard","All test","Fri Apr 04 06:33:33 GMT 2025","passed","Fri Apr 04 06:33:33 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testGetCard"
"","117","get actions from a board","All test","Fri Apr 04 06:33:42 GMT 2025","passed","Fri Apr 04 06:33:42 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetChecklistsOnABoard"
"Get memberships on a Board","154","testGetMembershipsOnBoard","All test","Fri Apr 04 06:33:46 GMT 2025","passed","Fri Apr 04 06:33:47 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetMembershipsOnBoard"
"Create a new Card","369","testCreateNewCard","All test","Fri Apr 04 06:33:30 GMT 2025","passed","Fri Apr 04 06:33:31 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testCreateNewCard"
"","158","get actions from a board","All test","Fri Apr 04 06:33:41 GMT 2025","passed","Fri Apr 04 06:33:41 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetActionsFromABoard"
"Get the Board a List is on","143","testGetABoardAListIsOn","All test","Fri Apr 04 06:33:47 GMT 2025","passed","Fri Apr 04 06:33:47 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testGetABoardAListIsOn"
"Update label","258","testUpdateLabel","All test","Fri Apr 04 06:33:34 GMT 2025","passed","Fri Apr 04 06:33:34 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testUpdateLabel"
"Update subscribed field of a list","133","testUpdateASubscribedFieldOfAList","All test","Fri Apr 04 06:33:46 GMT 2025","passed","Fri Apr 04 06:33:46 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testUpdateASubscribedFieldOfAList"
"","161","Get all existed custom fields from a bord","All test","Fri Apr 04 06:33:42 GMT 2025","passed","Fri Apr 04 06:33:43 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetCustomFieldsForABoard"
"Create a Label on a Board","200","testCreateLabelOnBoard","All test","Fri Apr 04 06:33:41 GMT 2025","passed","Fri Apr 04 06:33:41 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testCreateLabelOnBoard"
"Delete an action via id, and make sure it is deleted by trying to get the same action back","655","testDeleteAnAction","All test","Fri Apr 04 06:33:40 GMT 2025","passed","Fri Apr 04 06:33:41 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testDeleteAnAction"
"Get the board to which an action refers to","163","testGetTheBoardForAnAction","All test","Fri Apr 04 06:33:39 GMT 2025","passed","Fri Apr 04 06:33:39 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheBoardForAnAction"
"Archive a list on a board","240","testArchiveAList","All test","Fri Apr 04 06:33:40 GMT 2025","passed","Fri Apr 04 06:33:40 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testArchiveAList"
"Remove member from board","931","testRemoveMemberFromBoard","All test","Fri Apr 04 06:33:51 GMT 2025","passed","Fri Apr 04 06:33:52 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testRemoveMemberFromBoard"
"","177","Get closed lists from a bord","All test","Fri Apr 04 06:33:42 GMT 2025","passed","Fri Apr 04 06:33:42 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetClosedListOfABoard"
"Move all cards from one list to another","938","testMoveAllCardsFromOneListToAnother","All test","Fri Apr 04 06:33:36 GMT 2025","passed","Fri Apr 04 06:33:37 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testMoveAllCardsFromOneListToAnother"
"Update subscribed field of a list","185","testGetActionsOfAList","All test","Fri Apr 04 06:33:47 GMT 2025","passed","Fri Apr 04 06:33:47 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testGetActionsOfAList"
"Get Labels on a Board","119","testGetLabelsOnBoard","All test","Fri Apr 04 06:33:42 GMT 2025","passed","Fri Apr 04 06:33:42 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetLabelsOnBoard"
"Create a new List on a Board","547","testCreateNewList","All test","Fri Apr 04 06:33:29 GMT 2025","passed","Fri Apr 04 06:33:30 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testCreateNewList"
"Create a new Label on a Board","207","testCreateLabel","All test","Fri Apr 04 06:33:31 GMT 2025","passed","Fri Apr 04 06:33:32 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testCreateLabel"
"","153","Get all existed cards from a bord","All test","Fri Apr 04 06:33:41 GMT 2025","passed","Fri Apr 04 06:33:42 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetCardsOnABoard"
"Unarchived a list on a board","291","testUnArchiveAList","All test","Fri Apr 04 06:33:41 GMT 2025","passed","Fri Apr 04 06:33:41 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testUnArchiveAList"
"Update board","260","testUpdateBoard","All test","Fri Apr 04 06:33:47 GMT 2025","passed","Fri Apr 04 06:33:47 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testUpdateBoard"
"Delete a card","708","testDeleteCard","All test","Fri Apr 04 06:33:49 GMT 2025","passed","Fri Apr 04 06:33:49 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testDeleteCard"
"Get the action from a board","155","getAnAction","All test","Fri Apr 04 06:33:32 GMT 2025","passed","Fri Apr 04 06:33:32 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","getAnAction"
"Get board","146","testGetBoard","All test","Fri Apr 04 06:33:35 GMT 2025","passed","Fri Apr 04 06:33:35 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetBoard"
"","128","Get all existed lists from a bord","All test","Fri Apr 04 06:33:42 GMT 2025","passed","Fri Apr 04 06:33:42 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetListsOfABoard"
"Update a card","204","testUpdateCard","All test","Fri Apr 04 06:33:33 GMT 2025","passed","Fri Apr 04 06:33:33 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testUpdateCard"
"Move list from one board to another","2791","testMoveListFromOneBoardToAnother","All test","Fri Apr 04 06:33:43 GMT 2025","passed","Fri Apr 04 06:33:46 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testMoveListFromOneBoardToAnother"
