"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Update a card","297","testUpdateCard","Surefire suite","Tue Mar 25 15:28:27 GMT 2025","passed","Tue Mar 25 15:28:28 GMT 2025","api.tests.api.CardsApiTest","Surefire test","api.tests.api.CardsApiTest","testUpdateCard"
"Create a Label on a Board","315","testCreateLabelOnBoard","Surefire suite","Tue Mar 25 15:28:24 GMT 2025","passed","Tue Mar 25 15:28:25 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testCreateLabelOnBoard"
"","194","Get closed lists from a bord","Surefire suite","Tue Mar 25 15:28:26 GMT 2025","passed","Tue Mar 25 15:28:26 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetClosedListOfABoard"
"Create a new List on a Board","299","testCreateNewList","Surefire suite","Tue Mar 25 15:28:24 GMT 2025","passed","Tue Mar 25 15:28:24 GMT 2025","api.tests.api.ListsApiTest","Surefire test","api.tests.api.ListsApiTest","testCreateNewList"
"","219","Get all existed filtered cards from a bord","Surefire suite","Tue Mar 25 15:28:26 GMT 2025","failed","Tue Mar 25 15:28:26 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetFilteredCardsOnABoard"
"","212","Get all existed cards from a bord","Surefire suite","Tue Mar 25 15:28:26 GMT 2025","failed","Tue Mar 25 15:28:26 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetCardsOnABoard"
"","214","Get all existed lists from a bord","Surefire suite","Tue Mar 25 15:28:26 GMT 2025","failed","Tue Mar 25 15:28:27 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetListsOfABoard"
"","207","Get members of a bord","Surefire suite","Tue Mar 25 15:28:27 GMT 2025","passed","Tue Mar 25 15:28:27 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetTheMembersOfABoard"
"","211","get specified field from a board","Surefire suite","Tue Mar 25 15:28:25 GMT 2025","passed","Tue Mar 25 15:28:25 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetAFieldOnABord"
"Delete a card","715","testDeleteCard","Surefire suite","Tue Mar 25 15:28:28 GMT 2025","passed","Tue Mar 25 15:28:29 GMT 2025","api.tests.api.CardsApiTest","Surefire test","api.tests.api.CardsApiTest","testDeleteCard"
"","204","get actions from a board","Surefire suite","Tue Mar 25 15:28:27 GMT 2025","passed","Tue Mar 25 15:28:27 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetChecklistsOnABoard"
"Delete board","1797","testDeleteBoard","Surefire suite","Tue Mar 25 15:28:29 GMT 2025","passed","Tue Mar 25 15:28:31 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testDeleteBoard"
"Get list of user","2815","Create Board Validation","Surefire suite","Tue Mar 25 15:28:21 GMT 2025","passed","Tue Mar 25 15:28:23 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testCreateBoard"
"Create a new Card","386","testCreateNewCard","Surefire suite","Tue Mar 25 15:28:25 GMT 2025","passed","Tue Mar 25 15:28:25 GMT 2025","api.tests.api.CardsApiTest","Surefire test","api.tests.api.CardsApiTest","testCreateNewCard"
"","202","Get all existed custom fields from a bord","Surefire suite","Tue Mar 25 15:28:27 GMT 2025","passed","Tue Mar 25 15:28:27 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetCustomFieldsForABoard"
"Update board","279","testUpdateBoard","Surefire suite","Tue Mar 25 15:28:29 GMT 2025","passed","Tue Mar 25 15:28:29 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testUpdateBoard"
"Get a card","209","testGetCard","Surefire suite","Tue Mar 25 15:28:27 GMT 2025","passed","Tue Mar 25 15:28:27 GMT 2025","api.tests.api.CardsApiTest","Surefire test","api.tests.api.CardsApiTest","testGetCard"
"Get board","296","testGetBoard","Surefire suite","Tue Mar 25 15:28:23 GMT 2025","passed","Tue Mar 25 15:28:24 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetBoard"
"Create a List on a Board","296","testCreateListOnBoard","Surefire suite","Tue Mar 25 15:28:24 GMT 2025","passed","Tue Mar 25 15:28:24 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testCreateListOnBoard"
"Get Labels on a Board","236","testGetLabelsOnBoard","Surefire suite","Tue Mar 25 15:28:26 GMT 2025","passed","Tue Mar 25 15:28:26 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetLabelsOnBoard"
"","270","get actions from a board","Surefire suite","Tue Mar 25 15:28:25 GMT 2025","failed","Tue Mar 25 15:28:26 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetActionsFromABoard"
