"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create a new Card","404","testCreateNewCard","All test","Fri Apr 11 09:05:05 GMT 2025","passed","Fri Apr 11 09:05:06 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testCreateNewCard"
"Update a name of the list","288","tesUpdateANameForToDoList","All test","Fri Apr 11 09:05:13 GMT 2025","passed","Fri Apr 11 09:05:13 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","tesUpdateANameForToDoList"
"Delete board","1685","testDeleteUiBoard","All test","Fri Apr 11 09:05:05 GMT 2025","broken","Fri Apr 11 09:05:07 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testDeleteUiBoard"
"Get board","253","testGetUiBoard","All test","Fri Apr 11 09:05:05 GMT 2025","broken","Fri Apr 11 09:05:05 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testGetUiBoard"
"Get list of user","453","Create Board Validation","All test","Fri Apr 11 09:05:12 GMT 2025","passed","Fri Apr 11 09:05:13 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateBoard"
"Create a new List on a Board","580","testCreateNewList","All test","Fri Apr 11 09:05:04 GMT 2025","passed","Fri Apr 11 09:05:04 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testCreateNewList"
"Lists the boards that the user is a member of","452","testGetBoardsMemberBelongs","All test","Fri Apr 11 09:05:11 GMT 2025","passed","Fri Apr 11 09:05:11 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberBelongs"
"Get a specific boardStar","190","testGetBoardStarMember","All test","Fri Apr 11 09:05:11 GMT 2025","passed","Fri Apr 11 09:05:11 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardStarMember"
"Update the position of a starred board","254","testUpdatePositionBoardStarMember","All test","Fri Apr 11 09:05:12 GMT 2025","passed","Fri Apr 11 09:05:12 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testUpdatePositionBoardStarMember"
"Get a member","196","testGetAMember","All test","Fri Apr 11 09:05:11 GMT 2025","passed","Fri Apr 11 09:05:11 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetAMember"
"Get the boards the member has been invited to","188","testGetBoardsMemberInvited","All test","Fri Apr 11 09:05:11 GMT 2025","passed","Fri Apr 11 09:05:12 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberInvited"
"Star a new board on behalf of a Member","227","testCreateStarBoard","All test","Fri Apr 11 09:05:10 GMT 2025","passed","Fri Apr 11 09:05:11 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testCreateStarBoard"
"Get a card","223","testGetCard","All test","Fri Apr 11 09:05:13 GMT 2025","passed","Fri Apr 11 09:05:13 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetCard"
"Create a new Label on a Board","319","testCreateLabel","All test","Fri Apr 11 09:05:06 GMT 2025","passed","Fri Apr 11 09:05:06 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testCreateLabel"
"Get the action from a board","242","getAnAction","All test","Fri Apr 11 09:05:08 GMT 2025","passed","Fri Apr 11 09:05:08 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","getAnAction"
"Create a checklist on a card","357","testCreateAChecklist","All test","Fri Apr 11 09:05:09 GMT 2025","passed","Fri Apr 11 09:05:10 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testCreateAChecklist"
"List a member's board stars","186","testGetMemberBoardStars","All test","Fri Apr 11 09:05:12 GMT 2025","passed","Fri Apr 11 09:05:12 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetMemberBoardStars"
"Gets the cards a member is on","353","testGetCardsMember","All test","Fri Apr 11 09:05:12 GMT 2025","passed","Fri Apr 11 09:05:12 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetCardsMember"
"Create Board","4702","testCreateUiBoard","All test","Fri Apr 11 09:05:00 GMT 2025","broken","Fri Apr 11 09:05:05 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testCreateUiBoard"
