"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","103","Get all existed filtered cards from a bord","All test","Sun Apr 06 15:20:35 GMT 2025","passed","Sun Apr 06 15:20:35 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetFilteredCardsOnABoard"
"Remove member from board","646","testRemoveMemberFromBoard","All test","Sun Apr 06 15:20:43 GMT 2025","passed","Sun Apr 06 15:20:43 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testRemoveMemberFromBoard"
"Get the board to which an action refers to","174","testGetTheBoardForAnAction","All test","Sun Apr 06 15:20:32 GMT 2025","passed","Sun Apr 06 15:20:32 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheBoardForAnAction"
"Delete board","1409","testDeleteBoard","All test","Sun Apr 06 15:20:43 GMT 2025","passed","Sun Apr 06 15:20:45 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testDeleteBoard"
"Get memberships on a Board","96","testGetMembershipsOnBoard","All test","Sun Apr 06 15:20:39 GMT 2025","passed","Sun Apr 06 15:20:39 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetMembershipsOnBoard"
"Update field label","164","testUpdateFieldLabel","All test","Sun Apr 06 15:20:27 GMT 2025","passed","Sun Apr 06 15:20:27 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Create a List on a Board","185","testCreateListOnBoard","All test","Sun Apr 06 15:20:32 GMT 2025","passed","Sun Apr 06 15:20:32 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testCreateListOnBoard"
"Get the list the action belong to","125","testGetTheListForAnAction","All test","Sun Apr 06 15:20:32 GMT 2025","passed","Sun Apr 06 15:20:32 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheListForAnAction"
"Create a Label on a Board","163","testCreateLabelOnBoard","All test","Sun Apr 06 15:20:34 GMT 2025","passed","Sun Apr 06 15:20:34 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testCreateLabelOnBoard"
"Get list of user","334","Create Board Validation","All test","Sun Apr 06 15:20:26 GMT 2025","passed","Sun Apr 06 15:20:26 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testCreateBoard"
"Update board","164","testUpdateBoard","All test","Sun Apr 06 15:20:39 GMT 2025","passed","Sun Apr 06 15:20:40 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testUpdateBoard"
"Delete label","363","testDeleteLabel","All test","Sun Apr 06 15:20:30 GMT 2025","passed","Sun Apr 06 15:20:30 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testDeleteLabel"
"Delete a card","630","testDeleteCard","All test","Sun Apr 06 15:20:41 GMT 2025","passed","Sun Apr 06 15:20:42 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testDeleteCard"
"Move all cards from one list to another","853","testMoveAllCardsFromOneListToAnother","All test","Sun Apr 06 15:20:29 GMT 2025","passed","Sun Apr 06 15:20:30 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testMoveAllCardsFromOneListToAnother"
"","799","Invite Member to Board via email","All test","Sun Apr 06 15:20:36 GMT 2025","passed","Sun Apr 06 15:20:37 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testInviteMembertoBoardViaEmail"
"Update subscribed field of a list","111","testUpdateASubscribedFieldOfAList","All test","Sun Apr 06 15:20:39 GMT 2025","passed","Sun Apr 06 15:20:39 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testUpdateASubscribedFieldOfAList"
"Get boardStars on a Board","91","testGetBoardStarsOnBoard","All test","Sun Apr 06 15:20:39 GMT 2025","passed","Sun Apr 06 15:20:39 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetBoardStarsOnBoard"
"Update a name of the list","165","tesUpdateANameForToDoList","All test","Sun Apr 06 15:20:26 GMT 2025","passed","Sun Apr 06 15:20:26 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","tesUpdateANameForToDoList"
"Move list from one board to another","2370","testMoveListFromOneBoardToAnother","All test","Sun Apr 06 15:20:37 GMT 2025","passed","Sun Apr 06 15:20:39 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testMoveListFromOneBoardToAnother"
"Delete an action via id, and make sure it is deleted by trying to get the same action back","474","testDeleteAnAction","All test","Sun Apr 06 15:20:33 GMT 2025","passed","Sun Apr 06 15:20:33 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testDeleteAnAction"
"Create a new List on a Board","515","testArchiveAllCardsOnTheList","All test","Sun Apr 06 15:20:28 GMT 2025","passed","Sun Apr 06 15:20:29 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testArchiveAllCardsOnTheList"
"","96","Get all existed custom fields from a bord","All test","Sun Apr 06 15:20:36 GMT 2025","passed","Sun Apr 06 15:20:36 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetCustomFieldsForABoard"
"Get all cards available on a list","128","testGetCardsInAList","All test","Sun Apr 06 15:20:37 GMT 2025","passed","Sun Apr 06 15:20:37 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testGetCardsInAList"
"Get the action from a board","147","getAnAction","All test","Sun Apr 06 15:20:26 GMT 2025","passed","Sun Apr 06 15:20:26 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","getAnAction"
"Update label","192","testUpdateLabel","All test","Sun Apr 06 15:20:27 GMT 2025","passed","Sun Apr 06 15:20:27 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testUpdateLabel"
"Unarchived a list on a board","203","testUnArchiveAList","All test","Sun Apr 06 15:20:34 GMT 2025","passed","Sun Apr 06 15:20:35 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testUnArchiveAList"
"Update a card","192","testUpdateCard","All test","Sun Apr 06 15:20:26 GMT 2025","passed","Sun Apr 06 15:20:27 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testUpdateCard"
