"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","122","Get closed lists from a bord","All test","Thu Apr 10 12:16:20 GMT 2025","passed","Thu Apr 10 12:16:21 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testGetClosedListOfABoard"
"Create a List on a Board","271","testCreateListOnBoard","All test","Thu Apr 10 12:16:19 GMT 2025","passed","Thu Apr 10 12:16:20 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testCreateListOnBoard"
"Get board","391","testGetUiBoard","All test","Thu Apr 10 12:16:16 GMT 2025","broken","Thu Apr 10 12:16:17 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testGetUiBoard"
"Get list of user","4097","Create Board Validation","All test","Thu Apr 10 12:16:15 GMT 2025","passed","Thu Apr 10 12:16:19 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testCreateBoard"
"","211","Get all existed lists from a bord","All test","Thu Apr 10 12:16:21 GMT 2025","passed","Thu Apr 10 12:16:21 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testGetListsOfABoard"
"","134","Get all existed filtered cards from a bord","All test","Thu Apr 10 12:16:21 GMT 2025","passed","Thu Apr 10 12:16:21 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testGetFilteredCardsOnABoard"
"","182","get specified field from a board","All test","Thu Apr 10 12:16:20 GMT 2025","passed","Thu Apr 10 12:16:20 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testGetAFieldOnABord"
"Create Board","4184","testCreateUiBoard","All test","Thu Apr 10 12:16:12 GMT 2025","broken","Thu Apr 10 12:16:16 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testCreateUiBoard"
"Get Labels on a Board","181","testGetLabelsOnBoard","All test","Thu Apr 10 12:16:21 GMT 2025","passed","Thu Apr 10 12:16:21 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testGetLabelsOnBoard"
"Get board","264","testGetBoard","All test","Thu Apr 10 12:16:19 GMT 2025","passed","Thu Apr 10 12:16:19 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testGetBoard"
"Create a Label on a Board","251","testCreateLabelOnBoard","All test","Thu Apr 10 12:16:20 GMT 2025","passed","Thu Apr 10 12:16:20 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testCreateLabelOnBoard"
"","187","get actions from a board","All test","Thu Apr 10 12:16:20 GMT 2025","passed","Thu Apr 10 12:16:20 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testGetActionsFromABoard"
"","144","Get all existed cards from a bord","All test","Thu Apr 10 12:16:20 GMT 2025","passed","Thu Apr 10 12:16:20 GMT 2025","api.tests.api.BoardApiTest","Tests  API with xml","api.tests.api.BoardApiTest","testGetCardsOnABoard"
