"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get all available checkItems on a card","280","testCreateChecklistOnACard","All test","Fri Apr 11 10:32:09 GMT 2025","passed","Fri Apr 11 10:32:09 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testCreateChecklistOnACard"
"Update a card","244","testUpdateCard","All test","Fri Apr 11 10:31:57 GMT 2025","passed","Fri Apr 11 10:31:57 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testUpdateCard"
"Update member","161","testUpdateMember","All test","Fri Apr 11 10:32:00 GMT 2025","passed","Fri Apr 11 10:32:01 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testUpdateMember"
"Gets the cards a member is on","326","testGetCardsMember","All test","Fri Apr 11 10:31:55 GMT 2025","passed","Fri Apr 11 10:31:56 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetCardsMember"
"Get the card the action belong to","207","testGetTheCardForAnAction","All test","Fri Apr 11 10:32:07 GMT 2025","passed","Fri Apr 11 10:32:07 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheCardForAnAction"
"Create reaction for specific action ","251","testCreateReactionForAction","All test","Fri Apr 11 10:32:10 GMT 2025","passed","Fri Apr 11 10:32:10 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testCreateReactionForAction"
"Get all checkItems presented on a checklist","175","testGetCheckitemsOnAChecklist","All test","Fri Apr 11 10:32:10 GMT 2025","passed","Fri Apr 11 10:32:10 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetCheckitemsOnAChecklist"
"Delete board","6758","testDeleteUiBoard","All test","Fri Apr 11 10:32:02 GMT 2025","passed","Fri Apr 11 10:32:08 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testDeleteUiBoard"
"Get the boards the member has been invited to","158","testGetBoardsMemberInvited","All test","Fri Apr 11 10:31:55 GMT 2025","passed","Fri Apr 11 10:31:55 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberInvited"
"Get the organization that belong to action ","378","testGetTheOrganizationOfAnAction","All test","Fri Apr 11 10:32:08 GMT 2025","passed","Fri Apr 11 10:32:08 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheOrganizationOfAnAction"
"Create a checklist on a card","338","testCreateAChecklist","All test","Fri Apr 11 10:31:53 GMT 2025","passed","Fri Apr 11 10:31:54 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testCreateAChecklist"
"Get a card","191","testGetCard","All test","Fri Apr 11 10:31:57 GMT 2025","passed","Fri Apr 11 10:31:57 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetCard"
"Get a field 'date' of an action","190","testGetASpecificFieldOnAnAction","All test","Fri Apr 11 10:32:06 GMT 2025","passed","Fri Apr 11 10:32:07 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetASpecificFieldOnAnAction"
"","179","get specified field from a board","All test","Fri Apr 11 10:32:12 GMT 2025","passed","Fri Apr 11 10:32:12 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetAFieldOnABord"
"Update label","296","testUpdateLabel","All test","Fri Apr 11 10:31:58 GMT 2025","passed","Fri Apr 11 10:31:58 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateLabel"
"Create a List on a Board","261","testCreateListOnBoard","All test","Fri Apr 11 10:32:08 GMT 2025","passed","Fri Apr 11 10:32:09 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateListOnBoard"
"Lists the boards that the user is a member of","475","testGetBoardsMemberBelongs","All test","Fri Apr 11 10:31:55 GMT 2025","passed","Fri Apr 11 10:31:55 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberBelongs"
"Delete label","358","testDeleteLabel","All test","Fri Apr 11 10:32:04 GMT 2025","passed","Fri Apr 11 10:32:05 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testDeleteLabel"
"Get a member","184","testGetAMember","All test","Fri Apr 11 10:31:54 GMT 2025","passed","Fri Apr 11 10:31:55 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetAMember"
"Get the Checklists on a Card","179","testGetChecklistsCard","All test","Fri Apr 11 10:32:09 GMT 2025","passed","Fri Apr 11 10:32:09 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetChecklistsCard"
"Unarchived a list on a board","360","testUnArchiveAList","All test","Fri Apr 11 10:32:11 GMT 2025","passed","Fri Apr 11 10:32:11 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testUnArchiveAList"
"Get reaction of specific action","203","testGetActionsReaction","All test","Fri Apr 11 10:32:12 GMT 2025","passed","Fri Apr 11 10:32:12 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetActionsReaction"
"Update field label","257","testUpdateFieldLabel","All test","Fri Apr 11 10:31:58 GMT 2025","passed","Fri Apr 11 10:31:58 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
