"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Archive a list on a board","161","testArchiveAList","All test","Fri Apr 11 11:53:53 GMT 2025","passed","Fri Apr 11 11:53:53 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testArchiveAList"
"","134","Get all existed lists from a bord","All test","Fri Apr 11 11:53:57 GMT 2025","passed","Fri Apr 11 11:53:57 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetListsOfABoard"
"Unstar a board","132","testDeleteStarBoard","All test","Fri Apr 11 11:53:45 GMT 2025","passed","Fri Apr 11 11:53:46 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testDeleteStarBoard"
"Get board","602","testGetUiBoard","All test","Fri Apr 11 11:53:47 GMT 2025","passed","Fri Apr 11 11:53:47 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testGetUiBoard"
"Create a List on a Board","198","testCreateListOnBoard","All test","Fri Apr 11 11:53:53 GMT 2025","passed","Fri Apr 11 11:53:53 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateListOnBoard"
"Get board","137","testGetBoard","All test","Fri Apr 11 11:53:48 GMT 2025","passed","Fri Apr 11 11:53:48 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetBoard"
"Create a new Card","601","testCreateNewCard","All test","Fri Apr 11 11:53:35 GMT 2025","passed","Fri Apr 11 11:53:36 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testCreateNewCard"
"Create a new List on a Board","569","testCreateNewList","All test","Fri Apr 11 11:53:34 GMT 2025","passed","Fri Apr 11 11:53:34 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testCreateNewList"
"Get list the actions for a member","352","testGetMemberActions","All test","Fri Apr 11 11:53:46 GMT 2025","passed","Fri Apr 11 11:53:46 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetMemberActions"
"Get the boards the member has been invited to","147","testGetBoardsMemberInvited","All test","Fri Apr 11 11:53:42 GMT 2025","passed","Fri Apr 11 11:53:42 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberInvited"
"Get the action from a board","256","getAnAction","All test","Fri Apr 11 11:53:38 GMT 2025","passed","Fri Apr 11 11:53:38 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","getAnAction"
"Delete label","340","testDeleteLabel","All test","Fri Apr 11 11:53:50 GMT 2025","passed","Fri Apr 11 11:53:50 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testDeleteLabel"
"Create a new Label on a Board","311","testCreateLabel","All test","Fri Apr 11 11:53:36 GMT 2025","passed","Fri Apr 11 11:53:37 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testCreateLabel"
"Update a comment of the action","838","testUpdateACommentOfTheAction","All test","Fri Apr 11 11:53:44 GMT 2025","passed","Fri Apr 11 11:53:45 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testUpdateACommentOfTheAction"
"Get a specific boardStar","112","testGetBoardStarMember","All test","Fri Apr 11 11:53:41 GMT 2025","passed","Fri Apr 11 11:53:41 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardStarMember"
"Get the list the action belong to","139","testGetTheListForAnAction","All test","Fri Apr 11 11:53:52 GMT 2025","passed","Fri Apr 11 11:53:52 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheListForAnAction"
"","121","Get all existed custom fields from a bord","All test","Fri Apr 11 11:53:57 GMT 2025","passed","Fri Apr 11 11:53:57 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetCustomFieldsForABoard"
"Move all cards from one list to another","934","testMoveAllCardsFromOneListToAnother","All test","Fri Apr 11 11:53:49 GMT 2025","passed","Fri Apr 11 11:53:50 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testMoveAllCardsFromOneListToAnother"
"Lists the boards that the user is a member of","623","testGetBoardsMemberBelongs","All test","Fri Apr 11 11:53:41 GMT 2025","passed","Fri Apr 11 11:53:42 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberBelongs"
"Unarchived a list on a board","490","testUnArchiveAList","All test","Fri Apr 11 11:53:55 GMT 2025","passed","Fri Apr 11 11:53:56 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testUnArchiveAList"
"Get all checkItems presented on a checklist","111","testGetCheckitemsOnAChecklist","All test","Fri Apr 11 11:53:54 GMT 2025","passed","Fri Apr 11 11:53:55 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetCheckitemsOnAChecklist"
"","145","Get members of a bord","All test","Fri Apr 11 11:53:57 GMT 2025","passed","Fri Apr 11 11:53:58 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetTheMembersOfABoard"
"Update member","113","testUpdateMember","All test","Fri Apr 11 11:53:46 GMT 2025","passed","Fri Apr 11 11:53:46 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testUpdateMember"
