"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get board","136","testGetBoard","Surefire suite","Tue Apr 08 09:13:44 GMT 2025","passed","Tue Apr 08 09:13:44 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetBoard"
"Update field label","184","testUpdateFieldLabel","Surefire suite","Tue Apr 08 09:13:41 GMT 2025","passed","Tue Apr 08 09:13:41 GMT 2025","api.tests.api.LabelsApiTest","Surefire test","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"","120","Get all existed lists from a bord","Surefire suite","Tue Apr 08 09:13:45 GMT 2025","passed","Tue Apr 08 09:13:46 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetListsOfABoard"
"Unarchived a list on a board","259","testUnArchiveAList","Surefire suite","Tue Apr 08 09:13:30 GMT 2025","passed","Tue Apr 08 09:13:30 GMT 2025","api.tests.api.ListsApiTest","Surefire test","api.tests.api.ListsApiTest","testUnArchiveAList"
"","109","get specified field from a board","Surefire suite","Tue Apr 08 09:13:45 GMT 2025","passed","Tue Apr 08 09:13:45 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetAFieldOnABord"
"","669","Invite Member to Board via email","Surefire suite","Tue Apr 08 09:13:46 GMT 2025","passed","Tue Apr 08 09:13:47 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testInviteMembertoBoardViaEmail"
"Delete board","1534","testDeleteBoard","Surefire suite","Tue Apr 08 09:13:48 GMT 2025","passed","Tue Apr 08 09:13:49 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testDeleteBoard"
"Get the organization that belong to action ","216","testGetTheOrganizationOfAnAction","Surefire suite","Tue Apr 08 09:13:38 GMT 2025","passed","Tue Apr 08 09:13:38 GMT 2025","api.tests.api.ActionsAPITest","Surefire test","api.tests.api.ActionsAPITest","testGetTheOrganizationOfAnAction"
"Delete a card","820","testDeleteCard","Surefire suite","Tue Apr 08 09:13:51 GMT 2025","passed","Tue Apr 08 09:13:52 GMT 2025","api.tests.api.CardsApiTest","Surefire test","api.tests.api.CardsApiTest","testDeleteCard"
"Create Board","1486","testCreateUiBoard","Surefire suite","Tue Apr 08 09:13:53 GMT 2025","broken","Tue Apr 08 09:13:55 GMT 2025","api.tests.ui.BoardsUiTest","Surefire test","api.tests.ui.BoardsUiTest","testCreateUiBoard"
"Get boardStars on a Board","122","testGetBoardStarsOnBoard","Surefire suite","Tue Apr 08 09:13:47 GMT 2025","passed","Tue Apr 08 09:13:47 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetBoardStarsOnBoard"
"Get all cards available on a list","162","testGetCardsInAList","Surefire suite","Tue Apr 08 09:13:30 GMT 2025","passed","Tue Apr 08 09:13:30 GMT 2025","api.tests.api.ListsApiTest","Surefire test","api.tests.api.ListsApiTest","testGetCardsInAList"
"Get a card","131","testGetCard","Surefire suite","Tue Apr 08 09:13:50 GMT 2025","passed","Tue Apr 08 09:13:50 GMT 2025","api.tests.api.CardsApiTest","Surefire test","api.tests.api.CardsApiTest","testGetCard"
"Get a field on a card","149","testGetFieldCard","Surefire suite","Tue Apr 08 09:13:51 GMT 2025","passed","Tue Apr 08 09:13:51 GMT 2025","api.tests.api.CardsApiTest","Surefire test","api.tests.api.CardsApiTest","testGetFieldCard"
"Update a comment of the action","782","testUpdateACommentOfTheAction","Surefire suite","Tue Apr 08 09:13:37 GMT 2025","passed","Tue Apr 08 09:13:37 GMT 2025","api.tests.api.ActionsAPITest","Surefire test","api.tests.api.ActionsAPITest","testUpdateACommentOfTheAction"
"Get the card the action belong to","145","testGetTheCardForAnAction","Surefire suite","Tue Apr 08 09:13:38 GMT 2025","passed","Tue Apr 08 09:13:38 GMT 2025","api.tests.api.ActionsAPITest","Surefire test","api.tests.api.ActionsAPITest","testGetTheCardForAnAction"
"Delete label","277","testDeleteLabel","Surefire suite","Tue Apr 08 09:13:42 GMT 2025","passed","Tue Apr 08 09:13:42 GMT 2025","api.tests.api.LabelsApiTest","Surefire test","api.tests.api.LabelsApiTest","testDeleteLabel"
"Get board","171","testGetUiBoard","Surefire suite","Tue Apr 08 09:13:55 GMT 2025","broken","Tue Apr 08 09:13:55 GMT 2025","api.tests.ui.BoardsUiTest","Surefire test","api.tests.ui.BoardsUiTest","testGetUiBoard"
"","108","Get all existed custom fields from a bord","Surefire suite","Tue Apr 08 09:13:46 GMT 2025","passed","Tue Apr 08 09:13:46 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetCustomFieldsForABoard"
"Get memberships on a Board","114","testGetMembershipsOnBoard","Surefire suite","Tue Apr 08 09:13:47 GMT 2025","passed","Tue Apr 08 09:13:47 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetMembershipsOnBoard"
"Update label","232","testUpdateLabel","Surefire suite","Tue Apr 08 09:13:42 GMT 2025","passed","Tue Apr 08 09:13:42 GMT 2025","api.tests.api.LabelsApiTest","Surefire test","api.tests.api.LabelsApiTest","testUpdateLabel"
"Create a new Card","283","testCreateNewCard","Surefire suite","Tue Apr 08 09:13:50 GMT 2025","passed","Tue Apr 08 09:13:50 GMT 2025","api.tests.api.CardsApiTest","Surefire test","api.tests.api.CardsApiTest","testCreateNewCard"
"Get a attachments on a card","174","testGetAttachmentsCard","Surefire suite","Tue Apr 08 09:13:51 GMT 2025","passed","Tue Apr 08 09:13:51 GMT 2025","api.tests.api.CardsApiTest","Surefire test","api.tests.api.CardsApiTest","testGetAttachmentsCard"
"Get the board to which an action refers to","167","testGetTheBoardForAnAction","Surefire suite","Tue Apr 08 09:13:37 GMT 2025","passed","Tue Apr 08 09:13:38 GMT 2025","api.tests.api.ActionsAPITest","Surefire test","api.tests.api.ActionsAPITest","testGetTheBoardForAnAction"
