"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Archive a list on a board","242","testArchiveAList","All test","Wed Apr 09 15:01:28 GMT 2025","passed","Wed Apr 09 15:01:28 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testArchiveAList"
"Update a card","259","testUpdateCard","All test","Wed Apr 09 15:01:19 GMT 2025","passed","Wed Apr 09 15:01:19 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testUpdateCard"
"Create a new List on a Board","584","testArchiveAllCardsOnTheList","All test","Wed Apr 09 15:01:23 GMT 2025","passed","Wed Apr 09 15:01:23 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testArchiveAllCardsOnTheList"
"Get the card the action belong to","159","testGetTheCardForAnAction","All test","Wed Apr 09 15:01:27 GMT 2025","passed","Wed Apr 09 15:01:27 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheCardForAnAction"
"Get a list from a board with updated name (before 'ToDO' now it is 'Updated name for the list')","159","testGetAList","All test","Wed Apr 09 15:01:23 GMT 2025","passed","Wed Apr 09 15:01:23 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testGetAList"
"Create a Label on a Board","223","testCreateLabelOnBoard","All test","Wed Apr 09 15:01:31 GMT 2025","passed","Wed Apr 09 15:01:31 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testCreateLabelOnBoard"
"Get memberships on a Board","200","testGetMembershipsOnBoard","All test","Wed Apr 09 15:01:38 GMT 2025","passed","Wed Apr 09 15:01:38 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetMembershipsOnBoard"
"","116","Get closed lists from a bord","All test","Wed Apr 09 15:01:32 GMT 2025","passed","Wed Apr 09 15:01:32 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetClosedListOfABoard"
"Update a name of the list","220","tesUpdateANameForToDoList","All test","Wed Apr 09 15:01:19 GMT 2025","passed","Wed Apr 09 15:01:19 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","tesUpdateANameForToDoList"
"Get Labels on a Board","123","testGetLabelsOnBoard","All test","Wed Apr 09 15:01:32 GMT 2025","passed","Wed Apr 09 15:01:32 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetLabelsOnBoard"
"Create a new Card","334","testCreateNewCard","All test","Wed Apr 09 15:01:15 GMT 2025","passed","Wed Apr 09 15:01:15 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testCreateNewCard"
"Create a List on a Board","177","testCreateListOnBoard","All test","Wed Apr 09 15:01:28 GMT 2025","passed","Wed Apr 09 15:01:28 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testCreateListOnBoard"
"Get a 'pos' field on a checklist","155","testGetTheBoardTheChecklistIsOn","All test","Wed Apr 09 15:01:29 GMT 2025","passed","Wed Apr 09 15:01:29 GMT 2025","api.tests.api.ChecklistsAPITest","Tests with xml","api.tests.api.ChecklistsAPITest","testGetTheBoardTheChecklistIsOn"
"Get the reactions related to the specific action ","178","testGetActions_Reactions","All test","Wed Apr 09 15:01:27 GMT 2025","passed","Wed Apr 09 15:01:27 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetActions_Reactions"
"Update a comment of the action","1905","testUpdateACommentOfTheAction","All test","Wed Apr 09 15:01:20 GMT 2025","passed","Wed Apr 09 15:01:22 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testUpdateACommentOfTheAction"
"Remove member from board","766","testRemoveMemberFromBoard","All test","Wed Apr 09 15:01:45 GMT 2025","passed","Wed Apr 09 15:01:46 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testRemoveMemberFromBoard"
"Update field label","219","testUpdateFieldLabel","All test","Wed Apr 09 15:01:20 GMT 2025","passed","Wed Apr 09 15:01:20 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Get a checklist on a card","279","testGetAChecklist","All test","Wed Apr 09 15:01:22 GMT 2025","passed","Wed Apr 09 15:01:22 GMT 2025","api.tests.api.ChecklistsAPITest","Tests with xml","api.tests.api.ChecklistsAPITest","testGetAChecklist"
"Get the organization that belong to action ","221","testGetTheOrganizationOfAnAction","All test","Wed Apr 09 15:01:27 GMT 2025","passed","Wed Apr 09 15:01:28 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheOrganizationOfAnAction"
"Update a name of a checklist","216","testUpdateAChecklist","All test","Wed Apr 09 15:01:28 GMT 2025","passed","Wed Apr 09 15:01:28 GMT 2025","api.tests.api.ChecklistsAPITest","Tests with xml","api.tests.api.ChecklistsAPITest","testUpdateAChecklist"
"Get a attachments on a card","104","testGetAttachmentsCard","All test","Wed Apr 09 15:01:37 GMT 2025","passed","Wed Apr 09 15:01:37 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testGetAttachmentsCard"
"","144","get actions from a board","All test","Wed Apr 09 15:01:32 GMT 2025","passed","Wed Apr 09 15:01:32 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetActionsFromABoard"
"","116","Get all existed custom fields from a bord","All test","Wed Apr 09 15:01:33 GMT 2025","passed","Wed Apr 09 15:01:33 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetCustomFieldsForABoard"
"Get the action from a board","157","getAnAction","All test","Wed Apr 09 15:01:17 GMT 2025","passed","Wed Apr 09 15:01:17 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","getAnAction"
"Update subscribed field of a list","145","testUpdateASubscribedFieldOfAList","All test","Wed Apr 09 15:01:37 GMT 2025","passed","Wed Apr 09 15:01:37 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testUpdateASubscribedFieldOfAList"
"Get list of user","444","Create Board Validation","All test","Wed Apr 09 15:01:18 GMT 2025","passed","Wed Apr 09 15:01:19 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testCreateBoard"
"Get a field 'date' of an action","133","testGetASpecificFieldOnAnAction","All test","Wed Apr 09 15:01:26 GMT 2025","passed","Wed Apr 09 15:01:27 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetASpecificFieldOnAnAction"
"Update field label","166","testUpdateFieldLabel","All test","Wed Apr 09 15:01:20 GMT 2025","passed","Wed Apr 09 15:01:20 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Get all cards available on a list","145","testGetCardsInAList","All test","Wed Apr 09 15:01:34 GMT 2025","passed","Wed Apr 09 15:01:34 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testGetCardsInAList"
"Create a new Label on a Board","279","testCreateLabel","All test","Wed Apr 09 15:01:15 GMT 2025","passed","Wed Apr 09 15:01:16 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testCreateLabel"
"Get the member creator the action belong to","138","testGetTheMemberCreatorOfAnAction","All test","Wed Apr 09 15:01:27 GMT 2025","passed","Wed Apr 09 15:01:27 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheMemberCreatorOfAnAction"
"Get a field on a card","122","testGetFieldCard","All test","Wed Apr 09 15:01:28 GMT 2025","passed","Wed Apr 09 15:01:28 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testGetFieldCard"
