"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get the stickers on a card","113","testGetStickersOnACard","All test","Tue Apr 22 11:20:55 GMT 2025","passed","Tue Apr 22 11:20:55 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetStickersOnACard"
"Unstar a board","105","testDeleteStarBoard","All test","Tue Apr 22 11:21:16 GMT 2025","passed","Tue Apr 22 11:21:17 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testDeleteStarBoard"
"Delete board","1871","testDeleteABoard","All test","Tue Apr 22 11:20:43 GMT 2025","passed","Tue Apr 22 11:20:45 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testDeleteABoard"
"Get checklists from a board","130","testGetChecklistsOnABoard","All test","Tue Apr 22 11:20:39 GMT 2025","passed","Tue Apr 22 11:20:39 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetChecklistsOnABoard"
"Delete a card","879","testDeleteACard","All test","Tue Apr 22 11:20:57 GMT 2025","passed","Tue Apr 22 11:20:57 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testDeleteACard"
"Get the organization that belong to action ","180","testGetTheOrganizationOfAnAction","All test","Tue Apr 22 11:21:05 GMT 2025","passed","Tue Apr 22 11:21:06 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheOrganizationOfAnAction"
"Delete label","473","testDeleteLabel","All test","Tue Apr 22 11:21:00 GMT 2025","passed","Tue Apr 22 11:21:01 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testDeleteLabel"
"Get the Board a List is on","120","testGetABoardAListIsOn","All test","Tue Apr 22 11:20:51 GMT 2025","passed","Tue Apr 22 11:20:51 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testGetABoardAListIsOn"
"Get specific checkItem on a checklist","139","testGetACheckitemOnAChecklist","All test","Tue Apr 22 11:21:11 GMT 2025","passed","Tue Apr 22 11:21:11 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetACheckitemOnAChecklist"
"Get an attachment on a card","122","testGetAnAttachmentOnACard","All test","Tue Apr 22 11:20:55 GMT 2025","passed","Tue Apr 22 11:20:55 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetAnAttachmentOnACard"
"Lists the boards that the user is a member of","1341","testGetBoardsMemberBelongs","All test","Tue Apr 22 11:21:14 GMT 2025","passed","Tue Apr 22 11:21:15 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberBelongs"
"Update subscribed field of a list","117","testUpdateASubscribedFieldOfAList","All test","Tue Apr 22 11:20:51 GMT 2025","passed","Tue Apr 22 11:20:51 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testUpdateASubscribedFieldOfAList"
"Get an actions on a card","118","testGetActionsOnACard","All test","Tue Apr 22 11:20:54 GMT 2025","passed","Tue Apr 22 11:20:54 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetActionsOnACard"
"Get all cards available on a list","166","testGetCardsInAList","All test","Tue Apr 22 11:20:48 GMT 2025","passed","Tue Apr 22 11:20:48 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testGetCardsInAList"
"Get the Members of a Card","107","testGetTheMembersOfACard","All test","Tue Apr 22 11:20:56 GMT 2025","passed","Tue Apr 22 11:20:57 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetTheMembersOfACard"
"","10","Runs Cucumber Scenarios","All test","Tue Apr 22 11:21:33 GMT 2025","passed","Tue Apr 22 11:21:33 GMT 2025","api.cucumber.runners.CucumberRunnerTest","Test Cucumber with xml","api.cucumber.runners.CucumberRunnerTest","runScenario"
"Update the position of a starred board","98","testUpdatePositionBoardStarMember","All test","Tue Apr 22 11:21:16 GMT 2025","passed","Tue Apr 22 11:21:16 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testUpdatePositionBoardStarMember"
"Get the List of a Card","119","testGetTheListOfACard","All test","Tue Apr 22 11:20:56 GMT 2025","passed","Tue Apr 22 11:20:56 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetTheListOfACard"
"Archive a list on a board","199","testArchiveAList","All test","Tue Apr 22 11:20:47 GMT 2025","passed","Tue Apr 22 11:20:47 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testArchiveAList"
"Delete an action via id, and make sure it is deleted by trying to get the same action back","584","testDeleteAnAction","All test","Tue Apr 22 11:21:06 GMT 2025","passed","Tue Apr 22 11:21:07 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testDeleteAnAction"
"Delete specific reaction of specific action","172","testDeleteActionsReaction","All test","Tue Apr 22 11:21:06 GMT 2025","passed","Tue Apr 22 11:21:06 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testDeleteActionsReaction"
"Get reaction of specific action","137","testGetActionsReaction","All test","Tue Apr 22 11:21:06 GMT 2025","passed","Tue Apr 22 11:21:06 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetActionsReaction"
"Get all existed filtered cards from a bord","166","testGetFilteredCardsOnABoard","All test","Tue Apr 22 11:20:40 GMT 2025","passed","Tue Apr 22 11:20:40 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetFilteredCardsOnABoard"
"Create a Label on a Board","269","testCreateALabelOnABoard","All test","Tue Apr 22 11:20:38 GMT 2025","passed","Tue Apr 22 11:20:39 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateALabelOnABoard"
"Create Board","5572","testCreateUiBoard","All test","Tue Apr 22 11:21:46 GMT 2025","passed","Tue Apr 22 11:21:52 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testCreateUiBoard"
"Get a field on a card","109","testGetAFieldOnACard","All test","Tue Apr 22 11:20:54 GMT 2025","passed","Tue Apr 22 11:20:54 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetAFieldOnACard"
"Get the list the action belong to","136","testGetTheListForAnAction","All test","Tue Apr 22 11:21:05 GMT 2025","passed","Tue Apr 22 11:21:05 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheListForAnAction"
"Gets the cards a member is on","1160","testGetCardsMember","All test","Tue Apr 22 11:21:15 GMT 2025","passed","Tue Apr 22 11:21:16 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetCardsMember"
"Move list from one board to another","2864","testMoveListFromOneBoardToAnother","All test","Tue Apr 22 11:20:48 GMT 2025","passed","Tue Apr 22 11:20:51 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testMoveListFromOneBoardToAnother"
"Delete specific checkItem from checklist","271","testDeleteAChecklist","All test","Tue Apr 22 11:21:11 GMT 2025","passed","Tue Apr 22 11:21:11 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testDeleteAChecklist"
"Create a checklist on a card","220","testCreateAChecklist","All test","Tue Apr 22 11:21:09 GMT 2025","passed","Tue Apr 22 11:21:09 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testCreateAChecklist"
"Star a new board on behalf of a Member","136","testCreateStarBoard","All test","Tue Apr 22 11:21:13 GMT 2025","passed","Tue Apr 22 11:21:13 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testCreateStarBoard"
"Get Labels on a Board","190","testGetLabelsOnABoard","All test","Tue Apr 22 11:20:40 GMT 2025","passed","Tue Apr 22 11:20:40 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetLabelsOnABoard"
"Get the board to which an action refers to","148","testGetTheBoardForAnAction","All test","Tue Apr 22 11:21:05 GMT 2025","passed","Tue Apr 22 11:21:05 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheBoardForAnAction"
"Delete an Attachment on a Card","243","testDeleteAnAttachmentOnACard","All test","Tue Apr 22 11:20:55 GMT 2025","passed","Tue Apr 22 11:20:56 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testDeleteAnAttachmentOnACard"
"Get the checkItems on a Card","130","testGetCheckItemsOnACard","All test","Tue Apr 22 11:20:56 GMT 2025","passed","Tue Apr 22 11:20:56 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetCheckItemsOnACard"
"Get the member creator the action belong to","141","testGetTheMemberCreatorOfAnAction","All test","Tue Apr 22 11:21:05 GMT 2025","passed","Tue Apr 22 11:21:05 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheMemberCreatorOfAnAction"
"Get list the actions for a member","2445","testGetMemberActions","All test","Tue Apr 22 11:21:17 GMT 2025","passed","Tue Apr 22 11:21:19 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetMemberActions"
