"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1736","Runs Cucumber Scenarios","All test","Fri Apr 18 18:14:04 GMT 2025","passed","Fri Apr 18 18:14:06 GMT 2025","api.cucumber.runners.CucumberRunnerTest","Test Cucumber with xml","api.cucumber.runners.CucumberRunnerTest","runScenario"
"Get list of user","2823","testCreateABoard","All test","Fri Apr 18 18:12:58 GMT 2025","passed","Fri Apr 18 18:13:01 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateABoard"
"Get board","615","testGetUiBoard","All test","Fri Apr 18 18:14:22 GMT 2025","passed","Fri Apr 18 18:14:23 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testGetUiBoard"
"Update subscribed field of a list","147","testUpdateASubscribedFieldOfAList","All test","Fri Apr 18 18:13:14 GMT 2025","passed","Fri Apr 18 18:13:14 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testUpdateASubscribedFieldOfAList"
"Delete specific checkItem from checklist","217","testDeleteAChecklist","All test","Fri Apr 18 18:13:34 GMT 2025","passed","Fri Apr 18 18:13:34 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testDeleteAChecklist"
"Update subscribed field of a list","165","testGetActionsOfAList","All test","Fri Apr 18 18:13:14 GMT 2025","passed","Fri Apr 18 18:13:14 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testGetActionsOfAList"
"Delete an Attachment on a Card","238","testDeleteAnAttachmentOnACard","All test","Fri Apr 18 18:13:19 GMT 2025","passed","Fri Apr 18 18:13:19 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testDeleteAnAttachmentOnACard"
"Delete specific reaction of specific action","226","testDeleteActionsReaction","All test","Fri Apr 18 18:13:29 GMT 2025","passed","Fri Apr 18 18:13:29 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testDeleteActionsReaction"
"Update a name of a checklist","201","testUpdateAChecklist","All test","Fri Apr 18 18:13:33 GMT 2025","passed","Fri Apr 18 18:13:33 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testUpdateAChecklist"
"Gets the cards a member is on","796","testGetCardsMember","All test","Fri Apr 18 18:13:38 GMT 2025","passed","Fri Apr 18 18:13:39 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetCardsMember"
