"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get a checklist on a card","137","testGetAChecklist","All test","Mon Apr 14 11:15:10 GMT 2025","passed","Mon Apr 14 11:15:10 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetAChecklist"
"Get label","170","testGetLabel","All test","Mon Apr 14 11:15:08 GMT 2025","passed","Mon Apr 14 11:15:08 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testGetLabel"
"Get the board to which an action refers to","165","testGetTheBoardForAnAction","All test","Mon Apr 14 11:15:17 GMT 2025","passed","Mon Apr 14 11:15:18 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheBoardForAnAction"
"Get the boards the member has been invited to","121","testGetBoardsMemberInvited","All test","Mon Apr 14 11:15:06 GMT 2025","passed","Mon Apr 14 11:15:06 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberInvited"
"Update field label","216","testUpdateFieldLabel","All test","Mon Apr 14 11:15:08 GMT 2025","passed","Mon Apr 14 11:15:08 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Get a card","142","testGetCard","All test","Mon Apr 14 11:15:07 GMT 2025","passed","Mon Apr 14 11:15:08 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetCard"
"Get a field 'date' of an action","145","testGetASpecificFieldOnAnAction","All test","Mon Apr 14 11:15:17 GMT 2025","passed","Mon Apr 14 11:15:17 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetASpecificFieldOnAnAction"
"Update a comment of the action","894","testUpdateACommentOfTheAction","All test","Mon Apr 14 11:15:09 GMT 2025","passed","Mon Apr 14 11:15:10 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testUpdateACommentOfTheAction"
"Create reaction for specific action ","200","testCreateReactionForAction","All test","Mon Apr 14 11:15:20 GMT 2025","passed","Mon Apr 14 11:15:20 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testCreateReactionForAction"
"Get a list from a board with updated name (before 'ToDO' now it is 'Updated name for the list')","343","testGetAList","All test","Mon Apr 14 11:15:13 GMT 2025","passed","Mon Apr 14 11:15:14 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testGetAList"
"Update member","107","testUpdateMember","All test","Mon Apr 14 11:15:11 GMT 2025","passed","Mon Apr 14 11:15:11 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testUpdateMember"
"Get the Members of a Card","140","testGetMembersCard","All test","Mon Apr 14 11:15:20 GMT 2025","broken","Mon Apr 14 11:15:20 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetMembersCard"
"Get list of user","501","testCreateBoard","All test","Mon Apr 14 11:15:07 GMT 2025","passed","Mon Apr 14 11:15:07 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateBoard"
"Create a checklist on a card","314","testCreateAChecklist","All test","Mon Apr 14 11:15:04 GMT 2025","passed","Mon Apr 14 11:15:04 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testCreateAChecklist"
"Update field label","217","testUpdateFieldLabel","All test","Mon Apr 14 11:15:08 GMT 2025","passed","Mon Apr 14 11:15:08 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Create a List on a Board","192","testCreateListOnBoard","All test","Mon Apr 14 11:15:19 GMT 2025","passed","Mon Apr 14 11:15:19 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateListOnBoard"
"Update label","290","testUpdateLabel","All test","Mon Apr 14 11:15:08 GMT 2025","passed","Mon Apr 14 11:15:09 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateLabel"
"Star a new board on behalf of a Member","203","testCreateStarBoard","All test","Mon Apr 14 11:15:05 GMT 2025","passed","Mon Apr 14 11:15:05 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testCreateStarBoard"
"Get a field on a card","136","testGetFieldCard","All test","Mon Apr 14 11:15:20 GMT 2025","passed","Mon Apr 14 11:15:20 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetFieldCard"
"Get board","135","testGetBoard","All test","Mon Apr 14 11:15:13 GMT 2025","passed","Mon Apr 14 11:15:13 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetBoard"
"Get the card the action belong to","160","testGetTheCardForAnAction","All test","Mon Apr 14 11:15:18 GMT 2025","passed","Mon Apr 14 11:15:18 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheCardForAnAction"
"Archive a list on a board","202","testArchiveAList","All test","Mon Apr 14 11:15:19 GMT 2025","passed","Mon Apr 14 11:15:19 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testArchiveAList"
"Lists the boards that the user is a member of","727","testGetBoardsMemberBelongs","All test","Mon Apr 14 11:15:05 GMT 2025","passed","Mon Apr 14 11:15:06 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberBelongs"
"List a member's board stars","110","testGetMemberBoardStars","All test","Mon Apr 14 11:15:06 GMT 2025","passed","Mon Apr 14 11:15:07 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetMemberBoardStars"
"Get the reactions related to the specific action ","127","testGetActions_Reactions","All test","Mon Apr 14 11:15:17 GMT 2025","passed","Mon Apr 14 11:15:17 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetActions_Reactions"
"Create a new List on a Board","568","testArchiveAllCardsOnTheList","All test","Mon Apr 14 11:15:13 GMT 2025","passed","Mon Apr 14 11:15:13 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testArchiveAllCardsOnTheList"
"Update a name of the list","191","tesUpdateANameForToDoList","All test","Mon Apr 14 11:15:07 GMT 2025","passed","Mon Apr 14 11:15:07 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","tesUpdateANameForToDoList"
"Get the member creator the action belong to","136","testGetTheMemberCreatorOfAnAction","All test","Mon Apr 14 11:15:18 GMT 2025","passed","Mon Apr 14 11:15:18 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheMemberCreatorOfAnAction"
"Get the stickers on a card","131","testGetStickersCard","All test","Mon Apr 14 11:15:20 GMT 2025","passed","Mon Apr 14 11:15:20 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetStickersCard"
"Get the Board the Card is on","136","testGetBoardCard","All test","Mon Apr 14 11:15:19 GMT 2025","passed","Mon Apr 14 11:15:19 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetBoardCard"
"Get the list the action belong to","145","testGetTheListForAnAction","All test","Mon Apr 14 11:15:18 GMT 2025","passed","Mon Apr 14 11:15:18 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheListForAnAction"
"Get a member's custom board backgrounds","169","testGetMemberCustomBackgrounds","All test","Mon Apr 14 11:15:10 GMT 2025","passed","Mon Apr 14 11:15:11 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetMemberCustomBackgrounds"
"Get the List of a Card","116","testGetListCard","All test","Mon Apr 14 11:15:20 GMT 2025","broken","Mon Apr 14 11:15:20 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetListCard"
"Update a name of a checklist","200","testUpdateAChecklist","All test","Mon Apr 14 11:15:18 GMT 2025","passed","Mon Apr 14 11:15:19 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testUpdateAChecklist"
"Delete label","481","testDeleteLabel","All test","Mon Apr 14 11:15:15 GMT 2025","passed","Mon Apr 14 11:15:15 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testDeleteLabel"
"Create Board","8744","testCreateUiBoard","All test","Mon Apr 14 11:15:00 GMT 2025","passed","Mon Apr 14 11:15:09 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testCreateUiBoard"
"Get all checkItems presented on a checklist","152","testGetCheckitemsOnAChecklist","All test","Mon Apr 14 11:15:20 GMT 2025","passed","Mon Apr 14 11:15:20 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetCheckitemsOnAChecklist"
"Create a new Card","456","testCreateNewCard","All test","Mon Apr 14 11:15:00 GMT 2025","passed","Mon Apr 14 11:15:00 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testCreateNewCard"
"Get all available checkItems on a card","261","testCreateChecklistOnACard","All test","Mon Apr 14 11:15:19 GMT 2025","passed","Mon Apr 14 11:15:19 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testCreateChecklistOnACard"
"Get board","626","testGetUiBoard","All test","Mon Apr 14 11:15:09 GMT 2025","passed","Mon Apr 14 11:15:10 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testGetUiBoard"
"Update the position of a starred board","145","testUpdatePositionBoardStarMember","All test","Mon Apr 14 11:15:07 GMT 2025","passed","Mon Apr 14 11:15:07 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testUpdatePositionBoardStarMember"
"Create a new List on a Board","585","testCreateNewList","All test","Mon Apr 14 11:14:58 GMT 2025","passed","Mon Apr 14 11:14:59 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testCreateNewList"
