"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","103","get actions from a board","Surefire suite","Sat Mar 22 14:35:21 GMT 2025","passed","Sat Mar 22 14:35:21 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetChecklistsOnABoard"
"Get a card","143","testGetCard","Surefire suite","Sat Mar 22 14:35:21 GMT 2025","passed","Sat Mar 22 14:35:21 GMT 2025","api.tests.api.CardsApiTest","Surefire test","api.tests.api.CardsApiTest","testGetCard"
"Update board","179","testUpdateBoard","Surefire suite","Sat Mar 22 14:35:22 GMT 2025","passed","Sat Mar 22 14:35:22 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testUpdateBoard"
"Delete a card","560","testDeleteCard","Surefire suite","Sat Mar 22 14:35:22 GMT 2025","passed","Sat Mar 22 14:35:22 GMT 2025","api.tests.api.CardsApiTest","Surefire test","api.tests.api.CardsApiTest","testDeleteCard"
"Create a List on a Board","199","testCreateListOnBoard","Surefire suite","Sat Mar 22 14:35:19 GMT 2025","passed","Sat Mar 22 14:35:19 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testCreateListOnBoard"
"","139","Get all existed filtered cards from a bord","Surefire suite","Sat Mar 22 14:35:20 GMT 2025","failed","Sat Mar 22 14:35:21 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetFilteredCardsOnABoard"
"Delete board","1134","testDeleteBoard","Surefire suite","Sat Mar 22 14:35:22 GMT 2025","passed","Sat Mar 22 14:35:23 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testDeleteBoard"
"Create a new Card","253","testCreateNewCard","Surefire suite","Sat Mar 22 14:35:20 GMT 2025","passed","Sat Mar 22 14:35:20 GMT 2025","api.tests.api.CardsApiTest","Surefire test","api.tests.api.CardsApiTest","testCreateNewCard"
"","114","Get closed lists from a bord","Surefire suite","Sat Mar 22 14:35:20 GMT 2025","passed","Sat Mar 22 14:35:20 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetClosedListOfABoard"
"","167","get actions from a board","Surefire suite","Sat Mar 22 14:35:20 GMT 2025","failed","Sat Mar 22 14:35:20 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetActionsFromABoard"
"Get list of user","2313","Create Board Validation","Surefire suite","Sat Mar 22 14:35:17 GMT 2025","passed","Sat Mar 22 14:35:19 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testCreateBoard"
"","123","Get all existed lists from a bord","Surefire suite","Sat Mar 22 14:35:21 GMT 2025","passed","Sat Mar 22 14:35:21 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetListsOfABoard"
"","132","Get all existed cards from a bord","Surefire suite","Sat Mar 22 14:35:20 GMT 2025","failed","Sat Mar 22 14:35:20 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetCardsOnABoard"
"Create a Label on a Board","197","testCreateLabelOnBoard","Surefire suite","Sat Mar 22 14:35:19 GMT 2025","passed","Sat Mar 22 14:35:20 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testCreateLabelOnBoard"
"","123","Get members of a bord","Surefire suite","Sat Mar 22 14:35:21 GMT 2025","passed","Sat Mar 22 14:35:21 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetTheMembersOfABoard"
"Update a card","196","testUpdateCard","Surefire suite","Sat Mar 22 14:35:21 GMT 2025","passed","Sat Mar 22 14:35:22 GMT 2025","api.tests.api.CardsApiTest","Surefire test","api.tests.api.CardsApiTest","testUpdateCard"
"","99","Get all existed custom fields from a bord","Surefire suite","Sat Mar 22 14:35:21 GMT 2025","passed","Sat Mar 22 14:35:21 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetCustomFieldsForABoard"
"","135","get specified field from a board","Surefire suite","Sat Mar 22 14:35:20 GMT 2025","passed","Sat Mar 22 14:35:20 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetAFieldOnABord"
"Get board","239","testGetBoard","Surefire suite","Sat Mar 22 14:35:19 GMT 2025","passed","Sat Mar 22 14:35:19 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetBoard"
"Get Labels on a Board","123","testGetLabelsOnBoard","Surefire suite","Sat Mar 22 14:35:21 GMT 2025","passed","Sat Mar 22 14:35:21 GMT 2025","api.tests.api.BoardApiTest","Surefire test","api.tests.api.BoardApiTest","testGetLabelsOnBoard"
