"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Update field label","200","testUpdateFieldLabel","All test","Mon Apr 14 11:19:43 GMT 2025","passed","Mon Apr 14 11:19:43 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Update a name of the list","231","tesUpdateANameForToDoList","All test","Mon Apr 14 11:19:42 GMT 2025","passed","Mon Apr 14 11:19:42 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","tesUpdateANameForToDoList"
"Star a new board on behalf of a Member","203","testCreateStarBoard","All test","Mon Apr 14 11:19:39 GMT 2025","passed","Mon Apr 14 11:19:39 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testCreateStarBoard"
"Create a new List on a Board","680","testArchiveAllCardsOnTheList","All test","Mon Apr 14 11:19:48 GMT 2025","passed","Mon Apr 14 11:19:48 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testArchiveAllCardsOnTheList"
"Get a member's custom board backgrounds","200","testGetMemberCustomBackgrounds","All test","Mon Apr 14 11:19:46 GMT 2025","passed","Mon Apr 14 11:19:46 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetMemberCustomBackgrounds"
"Update the position of a starred board","157","testUpdatePositionBoardStarMember","All test","Mon Apr 14 11:19:41 GMT 2025","passed","Mon Apr 14 11:19:41 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testUpdatePositionBoardStarMember"
"Create a new List on a Board","734","testCreateNewList","All test","Mon Apr 14 11:19:32 GMT 2025","passed","Mon Apr 14 11:19:33 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testCreateNewList"
"Get a member","251","testGetAMember","All test","Mon Apr 14 11:19:39 GMT 2025","passed","Mon Apr 14 11:19:40 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetAMember"
"Create a checklist on a card","334","testCreateAChecklist","All test","Mon Apr 14 11:19:38 GMT 2025","passed","Mon Apr 14 11:19:38 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testCreateAChecklist"
"Create a new Card","468","testCreateNewCard","All test","Mon Apr 14 11:19:34 GMT 2025","passed","Mon Apr 14 11:19:34 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testCreateNewCard"
"Get label","201","testGetLabel","All test","Mon Apr 14 11:19:43 GMT 2025","passed","Mon Apr 14 11:19:43 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testGetLabel"
"Delete board","6782","testDeleteUiBoard","All test","Mon Apr 14 11:19:42 GMT 2025","passed","Mon Apr 14 11:19:49 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testDeleteUiBoard"
"Get board","808","testGetUiBoard","All test","Mon Apr 14 11:19:42 GMT 2025","passed","Mon Apr 14 11:19:42 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testGetUiBoard"
"Unstar a board","172","testDeleteStarBoard","All test","Mon Apr 14 11:19:45 GMT 2025","passed","Mon Apr 14 11:19:45 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testDeleteStarBoard"
"Get a checklist on a card","183","testGetAChecklist","All test","Mon Apr 14 11:19:45 GMT 2025","passed","Mon Apr 14 11:19:45 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetAChecklist"
"Create Board","8532","testCreateUiBoard","All test","Mon Apr 14 11:19:33 GMT 2025","passed","Mon Apr 14 11:19:42 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testCreateUiBoard"
"Get a card","177","testGetCard","All test","Mon Apr 14 11:19:42 GMT 2025","passed","Mon Apr 14 11:19:42 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetCard"
"Get a list from a board with updated name (before 'ToDO' now it is 'Updated name for the list')","159","testGetAList","All test","Mon Apr 14 11:19:48 GMT 2025","passed","Mon Apr 14 11:19:49 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testGetAList"
"Get the boards the member has been invited to","173","testGetBoardsMemberInvited","All test","Mon Apr 14 11:19:40 GMT 2025","passed","Mon Apr 14 11:19:41 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberInvited"
"Get list of user","571","testCreateBoard","All test","Mon Apr 14 11:19:41 GMT 2025","passed","Mon Apr 14 11:19:42 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateBoard"
"Get list the actions for a member","359","testGetMemberActions","All test","Mon Apr 14 11:19:45 GMT 2025","passed","Mon Apr 14 11:19:46 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetMemberActions"
"Get the reactions related to the specific action ","217","testGetActions_Reactions","All test","Mon Apr 14 11:19:52 GMT 2025","passed","Mon Apr 14 11:19:53 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetActions_Reactions"
"Get a field 'date' of an action","166","testGetASpecificFieldOnAnAction","All test","Mon Apr 14 11:19:52 GMT 2025","passed","Mon Apr 14 11:19:52 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetASpecificFieldOnAnAction"
"List a member's board stars","147","testGetMemberBoardStars","All test","Mon Apr 14 11:19:41 GMT 2025","passed","Mon Apr 14 11:19:41 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetMemberBoardStars"
"Create a new Label on a Board","335","testCreateLabel","All test","Mon Apr 14 11:19:35 GMT 2025","passed","Mon Apr 14 11:19:35 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testCreateLabel"
"Update a card","319","testUpdateCard","All test","Mon Apr 14 11:19:42 GMT 2025","passed","Mon Apr 14 11:19:43 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testUpdateCard"
"Update field label","259","testUpdateFieldLabel","All test","Mon Apr 14 11:19:43 GMT 2025","passed","Mon Apr 14 11:19:43 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Get the board to which an action refers to","235","testGetTheBoardForAnAction","All test","Mon Apr 14 11:19:53 GMT 2025","passed","Mon Apr 14 11:19:53 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheBoardForAnAction"
"Gets the cards a member is on","540","testGetCardsMember","All test","Mon Apr 14 11:19:41 GMT 2025","passed","Mon Apr 14 11:19:41 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetCardsMember"
"Get a specific boardStar","167","testGetBoardStarMember","All test","Mon Apr 14 11:19:40 GMT 2025","passed","Mon Apr 14 11:19:40 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardStarMember"
"Delete label","400","testDeleteLabel","All test","Mon Apr 14 11:19:50 GMT 2025","passed","Mon Apr 14 11:19:50 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testDeleteLabel"
"Update member","133","testUpdateMember","All test","Mon Apr 14 11:19:46 GMT 2025","passed","Mon Apr 14 11:19:46 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testUpdateMember"
"Update a comment of the action","1032","testUpdateACommentOfTheAction","All test","Mon Apr 14 11:19:44 GMT 2025","passed","Mon Apr 14 11:19:45 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testUpdateACommentOfTheAction"
"Move all cards from one list to another","1154","testMoveAllCardsFromOneListToAnother","All test","Mon Apr 14 11:19:49 GMT 2025","passed","Mon Apr 14 11:19:50 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testMoveAllCardsFromOneListToAnother"
"Lists the boards that the user is a member of","609","testGetBoardsMemberBelongs","All test","Mon Apr 14 11:19:40 GMT 2025","passed","Mon Apr 14 11:19:40 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberBelongs"
"Get the action from a board","303","getAnAction","All test","Mon Apr 14 11:19:37 GMT 2025","passed","Mon Apr 14 11:19:37 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","getAnAction"
"Update label","366","testUpdateLabel","All test","Mon Apr 14 11:19:43 GMT 2025","passed","Mon Apr 14 11:19:44 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateLabel"
"Get board","173","testGetBoard","All test","Mon Apr 14 11:19:48 GMT 2025","passed","Mon Apr 14 11:19:48 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetBoard"
