"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Update a comment of the action","1044","testUpdateACommentOfTheAction","All test","Fri Apr 11 15:38:05 GMT 2025","passed","Fri Apr 11 15:38:06 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testUpdateACommentOfTheAction"
"Get a field 'date' of an action","175","testGetASpecificFieldOnAnAction","All test","Fri Apr 11 15:38:13 GMT 2025","passed","Fri Apr 11 15:38:14 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetASpecificFieldOnAnAction"
"Update label","288","testUpdateLabel","All test","Fri Apr 11 15:38:05 GMT 2025","passed","Fri Apr 11 15:38:05 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateLabel"
"Star a new board on behalf of a Member","266","testCreateStarBoard","All test","Fri Apr 11 15:38:01 GMT 2025","passed","Fri Apr 11 15:38:01 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testCreateStarBoard"
"Update member","180","testUpdateMember","All test","Fri Apr 11 15:38:08 GMT 2025","passed","Fri Apr 11 15:38:08 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testUpdateMember"
"Create a Label on a Board","279","testCreateLabelOnBoard","All test","Fri Apr 11 15:38:18 GMT 2025","passed","Fri Apr 11 15:38:19 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateLabelOnBoard"
"Get the reactions related to the specific action ","190","testGetActions_Reactions","All test","Fri Apr 11 15:38:14 GMT 2025","passed","Fri Apr 11 15:38:14 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetActions_Reactions"
"Get a field on a card","183","testGetFieldCard","All test","Fri Apr 11 15:38:16 GMT 2025","passed","Fri Apr 11 15:38:17 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetFieldCard"
"Get a 'pos' field on a checklist","190","testGetFieldOnAChecklist","All test","Fri Apr 11 15:38:18 GMT 2025","passed","Fri Apr 11 15:38:18 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetFieldOnAChecklist"
"Get a card","201","testGetCard","All test","Fri Apr 11 15:38:04 GMT 2025","passed","Fri Apr 11 15:38:04 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetCard"
"Get a member's custom board backgrounds","235","testGetMemberCustomBackgrounds","All test","Fri Apr 11 15:38:07 GMT 2025","passed","Fri Apr 11 15:38:08 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetMemberCustomBackgrounds"
"Create a new List on a Board","694","testCreateNewList","All test","Fri Apr 11 15:37:53 GMT 2025","passed","Fri Apr 11 15:37:54 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testCreateNewList"
"Update a card","303","testUpdateCard","All test","Fri Apr 11 15:38:04 GMT 2025","passed","Fri Apr 11 15:38:04 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testUpdateCard"
"Get list the actions for a member","521","testGetMemberActions","All test","Fri Apr 11 15:38:07 GMT 2025","passed","Fri Apr 11 15:38:07 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetMemberActions"
"Get all available checkItems on a card","312","testCreateChecklistOnACard","All test","Fri Apr 11 15:38:16 GMT 2025","passed","Fri Apr 11 15:38:16 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testCreateChecklistOnACard"
"Lists the boards that the user is a member of","565","testGetBoardsMemberBelongs","All test","Fri Apr 11 15:38:01 GMT 2025","passed","Fri Apr 11 15:38:02 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberBelongs"
"Update a name of the list","262","tesUpdateANameForToDoList","All test","Fri Apr 11 15:38:03 GMT 2025","passed","Fri Apr 11 15:38:04 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","tesUpdateANameForToDoList"
"Get all checkItems presented on a checklist","211","testGetCheckitemsOnAChecklist","All test","Fri Apr 11 15:38:17 GMT 2025","passed","Fri Apr 11 15:38:18 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetCheckitemsOnAChecklist"
"Get the organization that belong to action ","427","testGetTheOrganizationOfAnAction","All test","Fri Apr 11 15:38:15 GMT 2025","passed","Fri Apr 11 15:38:15 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheOrganizationOfAnAction"
"Create a checklist on a card","387","testCreateAChecklist","All test","Fri Apr 11 15:37:59 GMT 2025","passed","Fri Apr 11 15:38:00 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testCreateAChecklist"
"Delete label","381","testDeleteLabel","All test","Fri Apr 11 15:38:12 GMT 2025","passed","Fri Apr 11 15:38:12 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testDeleteLabel"
"Get the card the action belong to","208","testGetTheCardForAnAction","All test","Fri Apr 11 15:38:14 GMT 2025","passed","Fri Apr 11 15:38:14 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheCardForAnAction"
"Create a List on a Board","249","testCreateListOnBoard","All test","Fri Apr 11 15:38:15 GMT 2025","passed","Fri Apr 11 15:38:16 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateListOnBoard"
"Create reaction for specific action ","259","testCreateReactionForAction","All test","Fri Apr 11 15:38:17 GMT 2025","passed","Fri Apr 11 15:38:17 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testCreateReactionForAction"
"Create a new List on a Board","623","testArchiveAllCardsOnTheList","All test","Fri Apr 11 15:38:09 GMT 2025","passed","Fri Apr 11 15:38:10 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testArchiveAllCardsOnTheList"
"Get the Checklists on a Card","172","testGetChecklistsCard","All test","Fri Apr 11 15:38:16 GMT 2025","passed","Fri Apr 11 15:38:16 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetChecklistsCard"
"Update a name of a checklist","254","testUpdateAChecklist","All test","Fri Apr 11 15:38:15 GMT 2025","passed","Fri Apr 11 15:38:15 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testUpdateAChecklist"
