"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Update a card","393","testUpdateCard","All test","Thu Apr 10 20:50:45 GMT 2025","passed","Thu Apr 10 20:50:46 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testUpdateCard"
"Create Board","5637","testCreateUiBoard","All test","Thu Apr 10 20:50:33 GMT 2025","broken","Thu Apr 10 20:50:38 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testCreateUiBoard"
"Delete board","1523","testDeleteUiBoard","All test","Thu Apr 10 20:50:39 GMT 2025","broken","Thu Apr 10 20:50:40 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testDeleteUiBoard"
"Create a checklist on a card","470","testCreateAChecklist","All test","Thu Apr 10 20:50:43 GMT 2025","passed","Thu Apr 10 20:50:43 GMT 2025","api.tests.api.ChecklistsAPITest","Tests with xml","api.tests.api.ChecklistsAPITest","testCreateAChecklist"
"Create a new Card","409","testCreateNewCard","All test","Thu Apr 10 20:50:39 GMT 2025","passed","Thu Apr 10 20:50:39 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testCreateNewCard"
"Update the position of a starred board","172","testUpdatePositionBoardStarMember","All test","Thu Apr 10 20:50:44 GMT 2025","passed","Thu Apr 10 20:50:44 GMT 2025","api.tests.api.MembersAPITest","Tests with xml","api.tests.api.MembersAPITest","testUpdatePositionBoardStarMember"
"Get a member","171","testGetAMember","All test","Thu Apr 10 20:50:44 GMT 2025","passed","Thu Apr 10 20:50:44 GMT 2025","api.tests.api.MembersAPITest","Tests with xml","api.tests.api.MembersAPITest","testGetAMember"
"Get board","222","testGetUiBoard","All test","Thu Apr 10 20:50:39 GMT 2025","broken","Thu Apr 10 20:50:39 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testGetUiBoard"
"Update a name of the list","218","tesUpdateANameForToDoList","All test","Thu Apr 10 20:50:45 GMT 2025","passed","Thu Apr 10 20:50:45 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","tesUpdateANameForToDoList"
"Get a checklist on a card","218","testGetAChecklist","All test","Thu Apr 10 20:50:48 GMT 2025","passed","Thu Apr 10 20:50:48 GMT 2025","api.tests.api.ChecklistsAPITest","Tests with xml","api.tests.api.ChecklistsAPITest","testGetAChecklist"
"Update field label","256","testUpdateFieldLabel","All test","Thu Apr 10 20:50:46 GMT 2025","passed","Thu Apr 10 20:50:46 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Update field label","246","testUpdateFieldLabel","All test","Thu Apr 10 20:50:46 GMT 2025","passed","Thu Apr 10 20:50:46 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Get the action from a board","375","getAnAction","All test","Thu Apr 10 20:50:41 GMT 2025","passed","Thu Apr 10 20:50:42 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","getAnAction"
