"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get list of user","392","Create Board Validation","All test","Sun Apr 06 15:59:24 GMT 2025","passed","Sun Apr 06 15:59:25 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testCreateBoard"
"Update label","221","testUpdateLabel","All test","Sun Apr 06 15:59:26 GMT 2025","passed","Sun Apr 06 15:59:26 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testUpdateLabel"
"Remove member from board","691","testRemoveMemberFromBoard","All test","Sun Apr 06 15:59:42 GMT 2025","passed","Sun Apr 06 15:59:43 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testRemoveMemberFromBoard"
"","813","Invite Member to Board via email","All test","Sun Apr 06 15:59:34 GMT 2025","passed","Sun Apr 06 15:59:35 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testInviteMembertoBoardViaEmail"
"Get all cards available on a list","116","testGetCardsInAList","All test","Sun Apr 06 15:59:35 GMT 2025","passed","Sun Apr 06 15:59:35 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testGetCardsInAList"
"Get the member creator the action belong to","121","testGetTheMemberCreatorOfAnAction","All test","Sun Apr 06 15:59:30 GMT 2025","passed","Sun Apr 06 15:59:30 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheMemberCreatorOfAnAction"
"Get boardStars on a Board","94","testGetBoardStarsOnBoard","All test","Sun Apr 06 15:59:37 GMT 2025","passed","Sun Apr 06 15:59:38 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetBoardStarsOnBoard"
"Archive a list on a board","139","testArchiveAList","All test","Sun Apr 06 15:59:30 GMT 2025","passed","Sun Apr 06 15:59:31 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testArchiveAList"
"","107","get specified field from a board","All test","Sun Apr 06 15:59:33 GMT 2025","passed","Sun Apr 06 15:59:33 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetAFieldOnABord"
"Update board","182","testUpdateBoard","All test","Sun Apr 06 15:59:38 GMT 2025","passed","Sun Apr 06 15:59:38 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testUpdateBoard"
"Update a name of the list","171","tesUpdateANameForToDoList","All test","Sun Apr 06 15:59:25 GMT 2025","passed","Sun Apr 06 15:59:25 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","tesUpdateANameForToDoList"
"Get the action from a board","153","getAnAction","All test","Sun Apr 06 15:59:24 GMT 2025","passed","Sun Apr 06 15:59:24 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","getAnAction"
"Move list from one board to another","2449","testMoveListFromOneBoardToAnother","All test","Sun Apr 06 15:59:35 GMT 2025","passed","Sun Apr 06 15:59:37 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testMoveListFromOneBoardToAnother"
"Create a Label on a Board","183","testCreateLabelOnBoard","All test","Sun Apr 06 15:59:32 GMT 2025","passed","Sun Apr 06 15:59:33 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testCreateLabelOnBoard"
"Get the Board a List is on","136","testGetABoardAListIsOn","All test","Sun Apr 06 15:59:38 GMT 2025","passed","Sun Apr 06 15:59:38 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testGetABoardAListIsOn"
"Create a new Card","287","testCreateNewCard","All test","Sun Apr 06 15:59:23 GMT 2025","passed","Sun Apr 06 15:59:23 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testCreateNewCard"
"","103","get actions from a board","All test","Sun Apr 06 15:59:34 GMT 2025","passed","Sun Apr 06 15:59:34 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetChecklistsOnABoard"
"Update subscribed field of a list","134","testGetActionsOfAList","All test","Sun Apr 06 15:59:38 GMT 2025","passed","Sun Apr 06 15:59:38 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testGetActionsOfAList"
"","92","Get all existed filtered cards from a bord","All test","Sun Apr 06 15:59:33 GMT 2025","passed","Sun Apr 06 15:59:34 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetFilteredCardsOnABoard"
"Unarchived a list on a board","218","testUnArchiveAList","All test","Sun Apr 06 15:59:33 GMT 2025","passed","Sun Apr 06 15:59:33 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testUnArchiveAList"
"Update a card","185","testUpdateCard","All test","Sun Apr 06 15:59:25 GMT 2025","passed","Sun Apr 06 15:59:25 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testUpdateCard"
"Get Labels on a Board","99","testGetLabelsOnBoard","All test","Sun Apr 06 15:59:34 GMT 2025","passed","Sun Apr 06 15:59:34 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetLabelsOnBoard"
"","97","Get all existed custom fields from a bord","All test","Sun Apr 06 15:59:33 GMT 2025","passed","Sun Apr 06 15:59:33 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetCustomFieldsForABoard"
"Get the card the action belong to","132","testGetTheCardForAnAction","All test","Sun Apr 06 15:59:30 GMT 2025","passed","Sun Apr 06 15:59:30 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheCardForAnAction"
"Create a new List on a Board","420","testArchiveAllCardsOnTheList","All test","Sun Apr 06 15:59:27 GMT 2025","passed","Sun Apr 06 15:59:27 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testArchiveAllCardsOnTheList"
"","117","Get all existed lists from a bord","All test","Sun Apr 06 15:59:34 GMT 2025","passed","Sun Apr 06 15:59:34 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetListsOfABoard"
"Get the board to which an action refers to","147","testGetTheBoardForAnAction","All test","Sun Apr 06 15:59:30 GMT 2025","passed","Sun Apr 06 15:59:30 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheBoardForAnAction"
"Delete board","1401","testDeleteBoard","All test","Sun Apr 06 15:59:43 GMT 2025","passed","Sun Apr 06 15:59:44 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testDeleteBoard"
"Update field label","161","testUpdateFieldLabel","All test","Sun Apr 06 15:59:25 GMT 2025","passed","Sun Apr 06 15:59:26 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Update subscribed field of a list","109","testUpdateASubscribedFieldOfAList","All test","Sun Apr 06 15:59:37 GMT 2025","passed","Sun Apr 06 15:59:37 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testUpdateASubscribedFieldOfAList"
"Create a new List on a Board","374","testCreateNewList","All test","Sun Apr 06 15:59:22 GMT 2025","passed","Sun Apr 06 15:59:22 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testCreateNewList"
"Get label","121","testGetLabel","All test","Sun Apr 06 15:59:25 GMT 2025","passed","Sun Apr 06 15:59:25 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testGetLabel"
"Get memberships on a Board","115","testGetMembershipsOnBoard","All test","Sun Apr 06 15:59:38 GMT 2025","passed","Sun Apr 06 15:59:38 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetMembershipsOnBoard"
"Create a new Label on a Board","201","testCreateLabel","All test","Sun Apr 06 15:59:23 GMT 2025","passed","Sun Apr 06 15:59:23 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testCreateLabel"
"","132","get actions from a board","All test","Sun Apr 06 15:59:33 GMT 2025","passed","Sun Apr 06 15:59:33 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetActionsFromABoard"
"Move all cards from one list to another","799","testMoveAllCardsFromOneListToAnother","All test","Sun Apr 06 15:59:27 GMT 2025","passed","Sun Apr 06 15:59:28 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testMoveAllCardsFromOneListToAnother"
"Get a list from a board with updated name (before 'ToDO' now it is 'Updated name for the list')","114","testGetAList","All test","Sun Apr 06 15:59:27 GMT 2025","passed","Sun Apr 06 15:59:27 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testGetAList"
"Update field label","162","testUpdateFieldLabel","All test","Sun Apr 06 15:59:26 GMT 2025","passed","Sun Apr 06 15:59:26 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Create a List on a Board","152","testCreateListOnBoard","All test","Sun Apr 06 15:59:30 GMT 2025","passed","Sun Apr 06 15:59:30 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testCreateListOnBoard"
"Get a card","110","testGetCard","All test","Sun Apr 06 15:59:25 GMT 2025","passed","Sun Apr 06 15:59:25 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testGetCard"
"Get board","136","testGetBoard","All test","Sun Apr 06 15:59:27 GMT 2025","passed","Sun Apr 06 15:59:27 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetBoard"
"Update a comment of the action","651","testUpdateACommentOfTheAction","All test","Sun Apr 06 15:59:26 GMT 2025","passed","Sun Apr 06 15:59:27 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testUpdateACommentOfTheAction"
"","101","Get closed lists from a bord","All test","Sun Apr 06 15:59:33 GMT 2025","passed","Sun Apr 06 15:59:33 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetClosedListOfABoard"
"","102","Get members of a bord","All test","Sun Apr 06 15:59:34 GMT 2025","passed","Sun Apr 06 15:59:34 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetTheMembersOfABoard"
"","112","Get all existed cards from a bord","All test","Sun Apr 06 15:59:33 GMT 2025","passed","Sun Apr 06 15:59:33 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetCardsOnABoard"
"Delete label","251","testDeleteLabel","All test","Sun Apr 06 15:59:28 GMT 2025","passed","Sun Apr 06 15:59:28 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testDeleteLabel"
"Get the list the action belong to","130","testGetTheListForAnAction","All test","Sun Apr 06 15:59:30 GMT 2025","passed","Sun Apr 06 15:59:30 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheListForAnAction"
"Get a field 'date' of an action","115","testGetASpecificFieldOnAnAction","All test","Sun Apr 06 15:59:30 GMT 2025","passed","Sun Apr 06 15:59:30 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetASpecificFieldOnAnAction"
"Delete an action via id, and make sure it is deleted by trying to get the same action back","508","testDeleteAnAction","All test","Sun Apr 06 15:59:31 GMT 2025","passed","Sun Apr 06 15:59:31 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testDeleteAnAction"
"Delete a card","629","testDeleteCard","All test","Sun Apr 06 15:59:40 GMT 2025","passed","Sun Apr 06 15:59:41 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testDeleteCard"
