"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get a field 'date' of an action","131","testGetASpecificFieldOnAnAction","All test","Fri Apr 04 10:07:17 GMT 2025","passed","Fri Apr 04 10:07:17 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetASpecificFieldOnAnAction"
"Move list from one board to another","2867","testMoveListFromOneBoardToAnother","All test","Fri Apr 04 10:07:22 GMT 2025","passed","Fri Apr 04 10:07:25 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testMoveListFromOneBoardToAnother"
"Get the list the action belong to","199","testGetTheListForAnAction","All test","Fri Apr 04 10:07:17 GMT 2025","passed","Fri Apr 04 10:07:17 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheListForAnAction"
"Create a List on a Board","187","testCreateListOnBoard","All test","Fri Apr 04 10:07:18 GMT 2025","passed","Fri Apr 04 10:07:18 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testCreateListOnBoard"
"Move all cards from one list to another","1056","testMoveAllCardsFromOneListToAnother","All test","Fri Apr 04 10:07:14 GMT 2025","passed","Fri Apr 04 10:07:15 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testMoveAllCardsFromOneListToAnother"
"","115","Get members of a bord","All test","Fri Apr 04 10:07:21 GMT 2025","passed","Fri Apr 04 10:07:21 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetTheMembersOfABoard"
"Delete a card","720","testDeleteCard","All test","Fri Apr 04 10:07:27 GMT 2025","passed","Fri Apr 04 10:07:28 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testDeleteCard"
"Get label","131","testGetLabel","All test","Fri Apr 04 10:07:12 GMT 2025","passed","Fri Apr 04 10:07:12 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testGetLabel"
"Update a name of the list","179","tesUpdateANameForToDoList","All test","Fri Apr 04 10:07:11 GMT 2025","passed","Fri Apr 04 10:07:12 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","tesUpdateANameForToDoList"
"","108","get actions from a board","All test","Fri Apr 04 10:07:21 GMT 2025","passed","Fri Apr 04 10:07:21 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetChecklistsOnABoard"
"Get the card the action belong to","148","testGetTheCardForAnAction","All test","Fri Apr 04 10:07:17 GMT 2025","passed","Fri Apr 04 10:07:17 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheCardForAnAction"
"Unarchived a list on a board","270","testUnArchiveAList","All test","Fri Apr 04 10:07:20 GMT 2025","passed","Fri Apr 04 10:07:20 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testUnArchiveAList"
"Update field label","197","testUpdateFieldLabel","All test","Fri Apr 04 10:07:12 GMT 2025","passed","Fri Apr 04 10:07:12 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"","802","Invite Member to Board via email","All test","Fri Apr 04 10:07:21 GMT 2025","passed","Fri Apr 04 10:07:22 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testInviteMembertoBoardViaEmail"
"Get the Board a List is on","134","testGetABoardAListIsOn","All test","Fri Apr 04 10:07:26 GMT 2025","passed","Fri Apr 04 10:07:26 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testGetABoardAListIsOn"
"Get boardStars on a Board","102","testGetBoardStarsOnBoard","All test","Fri Apr 04 10:07:25 GMT 2025","passed","Fri Apr 04 10:07:25 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetBoardStarsOnBoard"
"Delete label","299","testDeleteLabel","All test","Fri Apr 04 10:07:15 GMT 2025","passed","Fri Apr 04 10:07:16 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testDeleteLabel"
