"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Update subscribed field of a list","133","testGetActionsOfAList","All test","Fri Apr 18 18:21:26 GMT 2025","passed","Fri Apr 18 18:21:26 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testGetActionsOfAList"
"Create a new Label on a Board","185","testCreateLabel","All test","Fri Apr 18 18:21:34 GMT 2025","passed","Fri Apr 18 18:21:34 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testCreateLabel"
"Move list from one board to another","3222","testMoveListFromOneBoardToAnother","All test","Fri Apr 18 18:21:23 GMT 2025","passed","Fri Apr 18 18:21:26 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testMoveListFromOneBoardToAnother"
"Get memberships of a Board","103","testGetMembershipsOfABoard","All test","Fri Apr 18 18:21:17 GMT 2025","passed","Fri Apr 18 18:21:17 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetMembershipsOfABoard"
"Update label","216","testUpdateLabel","All test","Fri Apr 18 18:21:35 GMT 2025","passed","Fri Apr 18 18:21:35 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateLabel"
"Get all checkItems presented on a checklist","126","testGetCheckitemsOnAChecklist","All test","Fri Apr 18 18:21:45 GMT 2025","passed","Fri Apr 18 18:21:45 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetCheckitemsOnAChecklist"
"Get closed lists from a bord","139","testGetFilteredListsOnABoard","All test","Fri Apr 18 18:21:15 GMT 2025","passed","Fri Apr 18 18:21:16 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetFilteredListsOnABoard"
"Create new checkItem on a checklist","233","testCreateCheckitemOnChecklist","All test","Fri Apr 18 18:21:45 GMT 2025","passed","Fri Apr 18 18:21:45 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testCreateCheckitemOnChecklist"
"Get actions from a board","216","testGetActionsOfABoard","All test","Fri Apr 18 18:21:15 GMT 2025","passed","Fri Apr 18 18:21:15 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetActionsOfABoard"
"Delete an Attachment on a Card","241","testDeleteAnAttachmentOnACard","All test","Fri Apr 18 18:21:30 GMT 2025","passed","Fri Apr 18 18:21:30 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testDeleteAnAttachmentOnACard"
