"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create a List on a Board","156","testCreateAListOnABoard","All test","Tue Apr 15 18:58:11 GMT 2025","broken","Tue Apr 15 18:58:11 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateAListOnABoard"
"Get members of a bord","158","testGetTheMembersOfABoard","All test","Tue Apr 15 18:58:13 GMT 2025","broken","Tue Apr 15 18:58:13 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetTheMembersOfABoard"
"Invite Member to Board via email","147","testInviteMemberToBoardViaEmail","All test","Tue Apr 15 18:58:13 GMT 2025","broken","Tue Apr 15 18:58:13 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testInviteMemberToBoardViaEmail"
"Create a Label on a Board","152","testCreateALabelOnABoard","All test","Tue Apr 15 18:58:11 GMT 2025","broken","Tue Apr 15 18:58:11 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateALabelOnABoard"
"Create a new List on a Board","0","testCreateNewList","All test","Tue Apr 15 18:58:14 GMT 2025","skipped","Tue Apr 15 18:58:14 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testCreateNewList"
"Get memberships of a Board","152","testGetMembershipsOfABoard","All test","Tue Apr 15 18:58:13 GMT 2025","failed","Tue Apr 15 18:58:14 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetMembershipsOfABoard"
"Get actions from a board","183","testGetActionsOfABoard","All test","Tue Apr 15 18:58:11 GMT 2025","broken","Tue Apr 15 18:58:12 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetActionsOfABoard"
"Get all existed custom fields from a bord","249","testGetCustomFieldsForBoard","All test","Tue Apr 15 18:58:12 GMT 2025","failed","Tue Apr 15 18:58:12 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetCustomFieldsForBoard"
"Get all existed cards from a bord","183","testGetCardsOnABoard","All test","Tue Apr 15 18:58:12 GMT 2025","failed","Tue Apr 15 18:58:12 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetCardsOnABoard"
"Get board","256","testGetBoard","All test","Tue Apr 15 18:58:11 GMT 2025","failed","Tue Apr 15 18:58:11 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetBoard"
"Update a board by giving a new name","124","testUpdateABoard","All test","Tue Apr 15 18:58:14 GMT 2025","broken","Tue Apr 15 18:58:14 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testUpdateABoard"
"Get all existed filtered cards from a bord","151","testGetFilteredCardsOnABoard","All test","Tue Apr 15 18:58:12 GMT 2025","failed","Tue Apr 15 18:58:12 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetFilteredCardsOnABoard"
"Get checklists from a board","154","testGetChecklistsOnABoard","All test","Tue Apr 15 18:58:12 GMT 2025","failed","Tue Apr 15 18:58:12 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetChecklistsOnABoard"
"Get list of user","3597","testCreateABoard","All test","Tue Apr 15 18:58:07 GMT 2025","broken","Tue Apr 15 18:58:11 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateABoard"
"Update a name of the list","0","tesUpdateANameForToDoList","All test","Tue Apr 15 18:58:14 GMT 2025","skipped","Tue Apr 15 18:58:14 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","tesUpdateANameForToDoList"
