"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Star a new board on behalf of a Member","0","testCreateStarBoard","All test","Tue Apr 15 12:05:30 GMT 2025","skipped","Tue Apr 15 12:05:30 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testCreateStarBoard"
"Get a list from a board with updated name (before 'ToDO' now it is 'Updated name for the list')","0","testGetAList","All test","Tue Apr 15 12:05:31 GMT 2025","skipped","Tue Apr 15 12:05:31 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testGetAList"
"Update the position of a starred board","0","testUpdatePositionBoardStarMember","All test","Tue Apr 15 12:05:30 GMT 2025","skipped","Tue Apr 15 12:05:30 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testUpdatePositionBoardStarMember"
"Update a name of the list","0","tesUpdateANameForToDoList","All test","Tue Apr 15 12:05:30 GMT 2025","skipped","Tue Apr 15 12:05:30 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","tesUpdateANameForToDoList"
"Get the list the action belong to","0","testGetTheListForAnAction","All test","Tue Apr 15 12:05:31 GMT 2025","skipped","Tue Apr 15 12:05:31 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheListForAnAction"
"Update a card","0","testUpdateACard","All test","Tue Apr 15 12:05:30 GMT 2025","skipped","Tue Apr 15 12:05:30 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testUpdateACard"
"Get a specific Attachment on a Card","0","testGetSpecificAttachmentsCard","All test","Tue Apr 15 12:05:34 GMT 2025","skipped","Tue Apr 15 12:05:34 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetSpecificAttachmentsCard"
"Get all existed filtered cards from a bord","204","testGetFilteredCardsOnABoard","All test","Tue Apr 15 12:05:33 GMT 2025","failed","Tue Apr 15 12:05:33 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetFilteredCardsOnABoard"
"Get list the actions for a member","0","testGetMemberActions","All test","Tue Apr 15 12:05:30 GMT 2025","skipped","Tue Apr 15 12:05:30 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetMemberActions"
"Update label","0","testUpdateLabel","All test","Tue Apr 15 12:05:30 GMT 2025","skipped","Tue Apr 15 12:05:30 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateLabel"
"Get checklists from a board","231","testGetChecklistsOnABoard","All test","Tue Apr 15 12:05:32 GMT 2025","failed","Tue Apr 15 12:05:32 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetChecklistsOnABoard"
"Get the stickers on a card","0","testGetStickersCard","All test","Tue Apr 15 12:05:31 GMT 2025","skipped","Tue Apr 15 12:05:31 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetStickersCard"
"Delete board","178","testDeleteABoard","All test","Tue Apr 15 12:05:35 GMT 2025","failed","Tue Apr 15 12:05:35 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testDeleteABoard"
"Create a checklist on a card","1","testCreateAChecklist","All test","Tue Apr 15 12:05:30 GMT 2025","skipped","Tue Apr 15 12:05:30 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testCreateAChecklist"
"Create a new List on a Board","0","testArchiveAllCardsOnTheList","All test","Tue Apr 15 12:05:31 GMT 2025","skipped","Tue Apr 15 12:05:31 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testArchiveAllCardsOnTheList"
"Gets the cards a member is on","0","testGetCardsMember","All test","Tue Apr 15 12:05:30 GMT 2025","skipped","Tue Apr 15 12:05:30 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetCardsMember"
"Update field label","1","testUpdateFieldLabel","All test","Tue Apr 15 12:05:30 GMT 2025","skipped","Tue Apr 15 12:05:30 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Get board","300","testGetBoard","All test","Tue Apr 15 12:05:30 GMT 2025","failed","Tue Apr 15 12:05:31 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetBoard"
"Get boardStars on a Board","177","testGetBoardStarsOnABoard","All test","Tue Apr 15 12:05:34 GMT 2025","failed","Tue Apr 15 12:05:34 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetBoardStarsOnABoard"
"Update field label","1","testUpdateFieldLabel","All test","Tue Apr 15 12:05:30 GMT 2025","skipped","Tue Apr 15 12:05:30 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Get the action from a board","0","testGetAnAction","All test","Tue Apr 15 12:05:29 GMT 2025","skipped","Tue Apr 15 12:05:29 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetAnAction"
"Get a card","0","testGetACard","All test","Tue Apr 15 12:05:30 GMT 2025","skipped","Tue Apr 15 12:05:30 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetACard"
"Get a field 'date' of an action","0","testGetASpecificFieldOnAnAction","All test","Tue Apr 15 12:05:31 GMT 2025","skipped","Tue Apr 15 12:05:31 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetASpecificFieldOnAnAction"
"Delete a card","0","testDeleteCard","All test","Tue Apr 15 12:05:35 GMT 2025","skipped","Tue Apr 15 12:05:35 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testDeleteCard"
"get specific field from a board","256","testGetAFieldOnABord","All test","Tue Apr 15 12:05:31 GMT 2025","broken","Tue Apr 15 12:05:32 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetAFieldOnABord"
"Update a comment of the action","0","testUpdateAnAction","All test","Tue Apr 15 12:05:30 GMT 2025","skipped","Tue Apr 15 12:05:30 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testUpdateAnAction"
"Get the member creator the action belong to","1","testGetTheMemberCreatorOfAnAction","All test","Tue Apr 15 12:05:31 GMT 2025","skipped","Tue Apr 15 12:05:31 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheMemberCreatorOfAnAction"
"Get the checkItems on a Card","0","testGetCheckItemsCard","All test","Tue Apr 15 12:05:31 GMT 2025","skipped","Tue Apr 15 12:05:31 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetCheckItemsCard"
"Get the boards the member has been invited to","1","testGetBoardsMemberInvited","All test","Tue Apr 15 12:05:30 GMT 2025","skipped","Tue Apr 15 12:05:30 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberInvited"
"Get the organization that belong to action ","0","testGetTheOrganizationOfAnAction","All test","Tue Apr 15 12:05:31 GMT 2025","skipped","Tue Apr 15 12:05:31 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheOrganizationOfAnAction"
"Delete specific checkItem from checklist","0","testDeleteCheckitemFromChecklist","All test","Tue Apr 15 12:05:35 GMT 2025","skipped","Tue Apr 15 12:05:35 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testDeleteCheckitemFromChecklist"
"Get all cards available on a list","0","testGetCardsInAList","All test","Tue Apr 15 12:05:34 GMT 2025","skipped","Tue Apr 15 12:05:34 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testGetCardsInAList"
"Get all existed cards from a bord","247","testGetCardsOnABoard","All test","Tue Apr 15 12:05:32 GMT 2025","failed","Tue Apr 15 12:05:32 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetCardsOnABoard"
"Create a List on a Board","241","testCreateAListOnABoard","All test","Tue Apr 15 12:05:31 GMT 2025","broken","Tue Apr 15 12:05:31 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateAListOnABoard"
"Remove member from board","199","testRemoveMemberFromBoard","All test","Tue Apr 15 12:05:35 GMT 2025","broken","Tue Apr 15 12:05:35 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testRemoveMemberFromBoard"
"Get all checkItems presented on a checklist","0","testGetCheckitemsOnAChecklist","All test","Tue Apr 15 12:05:31 GMT 2025","skipped","Tue Apr 15 12:05:31 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetCheckitemsOnAChecklist"
"Get the card checklist is on","0","testGetTheCardAChecklistIsOn","All test","Tue Apr 15 12:05:31 GMT 2025","skipped","Tue Apr 15 12:05:31 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetTheCardAChecklistIsOn"
"Get the Checklists on a Card","1","testGetChecklistsCard","All test","Tue Apr 15 12:05:31 GMT 2025","skipped","Tue Apr 15 12:05:31 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetChecklistsCard"
"Delete an Attachment on a Card","1","testAttachmentDeleteCard","All test","Tue Apr 15 12:05:35 GMT 2025","skipped","Tue Apr 15 12:05:35 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testAttachmentDeleteCard"
"Create a new Card","2","testCreateANewCard","All test","Tue Apr 15 12:05:29 GMT 2025","skipped","Tue Apr 15 12:05:29 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testCreateANewCard"
"Create a Label on a Board","245","testCreateALabelOnABoard","All test","Tue Apr 15 12:05:31 GMT 2025","broken","Tue Apr 15 12:05:31 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateALabelOnABoard"
"Unstar a board","7","testDeleteStarBoard","All test","Tue Apr 15 12:05:30 GMT 2025","skipped","Tue Apr 15 12:05:30 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testDeleteStarBoard"
"Get the card the action belong to","0","testGetTheCardForAnAction","All test","Tue Apr 15 12:05:31 GMT 2025","skipped","Tue Apr 15 12:05:31 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheCardForAnAction"
"Move list from one board to another","1","testMoveListFromOneBoardToAnother","All test","Tue Apr 15 12:05:34 GMT 2025","skipped","Tue Apr 15 12:05:34 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testMoveListFromOneBoardToAnother"
"Get all existed custom fields from a bord","311","testGetCustomFieldsForBoard","All test","Tue Apr 15 12:05:33 GMT 2025","failed","Tue Apr 15 12:05:33 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetCustomFieldsForBoard"
"Get an actions on a card","0","testGetActionsOnACard","All test","Tue Apr 15 12:05:31 GMT 2025","skipped","Tue Apr 15 12:05:31 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetActionsOnACard"
"Get a member","0","testGetAMember","All test","Tue Apr 15 12:05:30 GMT 2025","skipped","Tue Apr 15 12:05:30 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetAMember"
"Get a specific boardStar","0","testGetBoardStarMember","All test","Tue Apr 15 12:05:30 GMT 2025","skipped","Tue Apr 15 12:05:30 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardStarMember"
