"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Move list from one board to another","3166","testMoveListFromOneBoardToAnother","All test","Tue Apr 08 21:03:53 GMT 2025","passed","Tue Apr 08 21:03:56 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testMoveListFromOneBoardToAnother"
"Get the action from a board","211","getAnAction","All test","Tue Apr 08 21:03:40 GMT 2025","passed","Tue Apr 08 21:03:41 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","getAnAction"
"Get a card","182","testGetCard","All test","Tue Apr 08 21:03:42 GMT 2025","passed","Tue Apr 08 21:03:42 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testGetCard"
"Get a attachments on a card","155","testGetAttachmentsCard","All test","Tue Apr 08 21:03:57 GMT 2025","passed","Tue Apr 08 21:03:57 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testGetAttachmentsCard"
"","174","get actions from a board","All test","Tue Apr 08 21:03:52 GMT 2025","passed","Tue Apr 08 21:03:52 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetChecklistsOnABoard"
"Get the member creator the action belong to","165","testGetTheMemberCreatorOfAnAction","All test","Tue Apr 08 21:03:48 GMT 2025","passed","Tue Apr 08 21:03:49 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheMemberCreatorOfAnAction"
"Get boardStars on a Board","141","testGetBoardStarsOnBoard","All test","Tue Apr 08 21:03:57 GMT 2025","passed","Tue Apr 08 21:03:57 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetBoardStarsOnBoard"
"Get a field 'date' of an action","172","testGetASpecificFieldOnAnAction","All test","Tue Apr 08 21:03:48 GMT 2025","passed","Tue Apr 08 21:03:48 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetASpecificFieldOnAnAction"
"Get the Board a List is on","189","testGetABoardAListIsOn","All test","Tue Apr 08 21:03:58 GMT 2025","passed","Tue Apr 08 21:03:58 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testGetABoardAListIsOn"
"Create reaction for specific action ","231","testCreateReactionForAction","All test","Tue Apr 08 21:03:50 GMT 2025","passed","Tue Apr 08 21:03:50 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testCreateReactionForAction"
"Get reaction of specific action","170","testGetActionsReaction","All test","Tue Apr 08 21:03:50 GMT 2025","passed","Tue Apr 08 21:03:51 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetActionsReaction"
