"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Update a comment of the action","1046","testUpdateACommentOfTheAction","All test","Tue Apr 08 21:23:38 GMT 2025","passed","Tue Apr 08 21:23:39 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testUpdateACommentOfTheAction"
"Create a new Card","427","testCreateNewCard","All test","Tue Apr 08 21:23:33 GMT 2025","passed","Tue Apr 08 21:23:33 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testCreateNewCard"
"Get a card","209","testGetCard","All test","Tue Apr 08 21:23:36 GMT 2025","passed","Tue Apr 08 21:23:37 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testGetCard"
"Get a field 'date' of an action","223","testGetASpecificFieldOnAnAction","All test","Tue Apr 08 21:23:44 GMT 2025","passed","Tue Apr 08 21:23:44 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetASpecificFieldOnAnAction"
"Update label","315","testUpdateLabel","All test","Tue Apr 08 21:23:38 GMT 2025","passed","Tue Apr 08 21:23:38 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testUpdateLabel"
"Get boardStars on a Board","225","testGetBoardStarsOnBoard","All test","Tue Apr 08 21:23:55 GMT 2025","passed","Tue Apr 08 21:23:56 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetBoardStarsOnBoard"
"Move all cards from one list to another","1583","testMoveAllCardsFromOneListToAnother","All test","Tue Apr 08 21:23:40 GMT 2025","passed","Tue Apr 08 21:23:42 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testMoveAllCardsFromOneListToAnother"
"Get the list the action belong to","230","testGetTheListForAnAction","All test","Tue Apr 08 21:23:45 GMT 2025","passed","Tue Apr 08 21:23:45 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheListForAnAction"
"Get a attachments on a card","193","testGetAttachmentsCard","All test","Tue Apr 08 21:23:55 GMT 2025","passed","Tue Apr 08 21:23:55 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testGetAttachmentsCard"
"Create reaction for specific action ","291","testCreateReactionForAction","All test","Tue Apr 08 21:23:47 GMT 2025","passed","Tue Apr 08 21:23:47 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testCreateReactionForAction"
"Get Labels on a Board","185","testGetLabelsOnBoard","All test","Tue Apr 08 21:23:49 GMT 2025","passed","Tue Apr 08 21:23:49 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetLabelsOnBoard"
"Update board","320","testUpdateBoard","All test","Tue Apr 08 21:23:56 GMT 2025","passed","Tue Apr 08 21:23:56 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testUpdateBoard"
"Get list of user","558","Create Board Validation","All test","Tue Apr 08 21:23:36 GMT 2025","passed","Tue Apr 08 21:23:36 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testCreateBoard"
"Update subscribed field of a list","227","testUpdateASubscribedFieldOfAList","All test","Tue Apr 08 21:23:54 GMT 2025","passed","Tue Apr 08 21:23:55 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testUpdateASubscribedFieldOfAList"
"","194","Get all existed filtered cards from a bord","All test","Tue Apr 08 21:23:49 GMT 2025","passed","Tue Apr 08 21:23:49 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetFilteredCardsOnABoard"
"Get the organization that belong to action ","281","testGetTheOrganizationOfAnAction","All test","Tue Apr 08 21:23:45 GMT 2025","passed","Tue Apr 08 21:23:46 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheOrganizationOfAnAction"
