"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get the Board the Card is on","2","testGetTheBoardTheCardIsOn","All test","Tue Apr 15 20:06:25 GMT 2025","skipped","Tue Apr 15 20:06:25 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetTheBoardTheCardIsOn"
"Get the checkItems on a Card","1","testGetCheckItemsOnACard","All test","Tue Apr 15 20:06:25 GMT 2025","skipped","Tue Apr 15 20:06:25 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetCheckItemsOnACard"
"Get the reactions related to the specific action ","0","testGetActions_Reactions","All test","Tue Apr 15 20:06:25 GMT 2025","skipped","Tue Apr 15 20:06:25 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetActions_Reactions"
"Get closed lists from a bord","172","testGetFilteredListsOnABoard","All test","Tue Apr 15 20:06:23 GMT 2025","failed","Tue Apr 15 20:06:23 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetFilteredListsOnABoard"
"Get the Board a List is on","0","testGetABoardAListIsOn","All test","Tue Apr 15 20:06:25 GMT 2025","skipped","Tue Apr 15 20:06:25 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testGetABoardAListIsOn"
"Update a board by giving a new name","176","testUpdateABoard","All test","Tue Apr 15 20:06:24 GMT 2025","broken","Tue Apr 15 20:06:24 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testUpdateABoard"
"","143","Runs Cucumber Scenarios","All test","Tue Apr 15 20:06:28 GMT 2025","passed","Tue Apr 15 20:06:28 GMT 2025","api.cucumber.runners.CucumberRunnerTest","Test Cucumber with xml","api.cucumber.runners.CucumberRunnerTest","runScenario"
"Get list of user","3569","testCreateABoard","All test","Tue Apr 15 20:06:17 GMT 2025","broken","Tue Apr 15 20:06:20 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateABoard"
"Get a field on a card","0","testGetAFieldOnACard","All test","Tue Apr 15 20:06:25 GMT 2025","skipped","Tue Apr 15 20:06:25 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetAFieldOnACard"
"Update a name of a checklist","0","testUpdateAChecklist","All test","Tue Apr 15 20:06:26 GMT 2025","skipped","Tue Apr 15 20:06:26 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testUpdateAChecklist"
"Create checklist on a card","0","testCreateChecklistOnACard","All test","Tue Apr 15 20:06:25 GMT 2025","skipped","Tue Apr 15 20:06:25 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testCreateChecklistOnACard"
"Move list from one board to another","0","testMoveListFromOneBoardToAnother","All test","Tue Apr 15 20:06:25 GMT 2025","skipped","Tue Apr 15 20:06:25 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testMoveListFromOneBoardToAnother"
"","19","Runs Cucumber Scenarios","All test","Tue Apr 15 20:06:28 GMT 2025","passed","Tue Apr 15 20:06:28 GMT 2025","api.cucumber.runners.CucumberRunnerTest","Test Cucumber with xml","api.cucumber.runners.CucumberRunnerTest","runScenario"
"Get the card the action belong to","0","testGetTheCardForAnAction","All test","Tue Apr 15 20:06:25 GMT 2025","skipped","Tue Apr 15 20:06:25 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheCardForAnAction"
"Get the boards the member has been invited to","0","testGetBoardsMemberInvited","All test","Tue Apr 15 20:06:26 GMT 2025","skipped","Tue Apr 15 20:06:26 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberInvited"
"Lists the boards that the user is a member of","4","testGetBoardsMemberBelongs","All test","Tue Apr 15 20:06:26 GMT 2025","skipped","Tue Apr 15 20:06:26 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberBelongs"
"Get the action from a board","1","testGetAnAction","All test","Tue Apr 15 20:06:25 GMT 2025","skipped","Tue Apr 15 20:06:25 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetAnAction"
"Update subscribed field of a list","0","testGetActionsOfAList","All test","Tue Apr 15 20:06:25 GMT 2025","skipped","Tue Apr 15 20:06:25 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testGetActionsOfAList"
"Update subscribed field of a list","0","testUpdateASubscribedFieldOfAList","All test","Tue Apr 15 20:06:25 GMT 2025","skipped","Tue Apr 15 20:06:25 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testUpdateASubscribedFieldOfAList"
"Update a name of the list","0","tesUpdateANameForToDoList","All test","Tue Apr 15 20:06:25 GMT 2025","skipped","Tue Apr 15 20:06:25 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","tesUpdateANameForToDoList"
"Get a field 'date' of an action","0","testGetASpecificFieldOnAnAction","All test","Tue Apr 15 20:06:25 GMT 2025","skipped","Tue Apr 15 20:06:25 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetASpecificFieldOnAnAction"
"Get specific checkItem on a checklist","0","testGetACheckitemOnAChecklist","All test","Tue Apr 15 20:06:26 GMT 2025","skipped","Tue Apr 15 20:06:26 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetACheckitemOnAChecklist"
"Create a new List on a Board","0","testCreateNewList","All test","Tue Apr 15 20:06:25 GMT 2025","skipped","Tue Apr 15 20:06:25 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testCreateNewList"
"Get checklists from a board","236","testGetChecklistsOnABoard","All test","Tue Apr 15 20:06:22 GMT 2025","failed","Tue Apr 15 20:06:22 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetChecklistsOnABoard"
"Get the Members of a Card","1","testGetTheMembersOfACard","All test","Tue Apr 15 20:06:25 GMT 2025","skipped","Tue Apr 15 20:06:25 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetTheMembersOfACard"
"Get a specific boardStar","0","testGetBoardStarMember","All test","Tue Apr 15 20:06:26 GMT 2025","skipped","Tue Apr 15 20:06:26 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardStarMember"
