"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get the reactions related to the specific action ","154","testGetActions_Reactions","All test","Wed Apr 09 14:58:19 GMT 2025","passed","Wed Apr 09 14:58:19 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetActions_Reactions"
"","124","Get all existed cards from a bord","All test","Wed Apr 09 14:58:24 GMT 2025","passed","Wed Apr 09 14:58:25 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetCardsOnABoard"
"Create reaction for specific action ","203","testCreateReactionForAction","All test","Wed Apr 09 14:58:21 GMT 2025","passed","Wed Apr 09 14:58:21 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testCreateReactionForAction"
"Get the Board a List is on","136","testGetABoardAListIsOn","All test","Wed Apr 09 14:58:31 GMT 2025","passed","Wed Apr 09 14:58:31 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testGetABoardAListIsOn"
"","825","Invite Member to Board via email","All test","Wed Apr 09 14:58:25 GMT 2025","passed","Wed Apr 09 14:58:26 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testInviteMembertoBoardViaEmail"
"Delete a card","843","testDeleteCard","All test","Wed Apr 09 14:58:35 GMT 2025","passed","Wed Apr 09 14:58:35 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testDeleteCard"
"Delete label","386","testDeleteLabel","All test","Wed Apr 09 14:58:17 GMT 2025","passed","Wed Apr 09 14:58:17 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testDeleteLabel"
"","116","get actions from a board","All test","Wed Apr 09 14:58:25 GMT 2025","passed","Wed Apr 09 14:58:25 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetChecklistsOnABoard"
"Get a field 'date' of an action","133","testGetASpecificFieldOnAnAction","All test","Wed Apr 09 14:58:19 GMT 2025","passed","Wed Apr 09 14:58:19 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetASpecificFieldOnAnAction"
"Archive a list on a board","241","testArchiveAList","All test","Wed Apr 09 14:58:20 GMT 2025","passed","Wed Apr 09 14:58:21 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testArchiveAList"
"Create a List on a Board","227","testCreateListOnBoard","All test","Wed Apr 09 14:58:20 GMT 2025","passed","Wed Apr 09 14:58:20 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testCreateListOnBoard"
"Create a checklist on a card","248","testCreateAChecklist","All test","Wed Apr 09 14:58:12 GMT 2025","passed","Wed Apr 09 14:58:12 GMT 2025","api.tests.api.ChecklistsAPITest","Tests with xml","api.tests.api.ChecklistsAPITest","testCreateAChecklist"
"Create a Label on a Board","214","testCreateLabelOnBoard","All test","Wed Apr 09 14:58:24 GMT 2025","passed","Wed Apr 09 14:58:24 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testCreateLabelOnBoard"
"Create a new List on a Board","400","testCreateNewList","All test","Wed Apr 09 14:58:08 GMT 2025","passed","Wed Apr 09 14:58:08 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testCreateNewList"
"Get all cards available on a list","146","testGetCardsInAList","All test","Wed Apr 09 14:58:26 GMT 2025","passed","Wed Apr 09 14:58:26 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testGetCardsInAList"
"Update a name of a checklist","226","testUpdateAChecklist","All test","Wed Apr 09 14:58:20 GMT 2025","passed","Wed Apr 09 14:58:20 GMT 2025","api.tests.api.ChecklistsAPITest","Tests with xml","api.tests.api.ChecklistsAPITest","testUpdateAChecklist"
"Update field label","180","testUpdateFieldLabel","All test","Wed Apr 09 14:58:14 GMT 2025","passed","Wed Apr 09 14:58:14 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"","120","Get members of a bord","All test","Wed Apr 09 14:58:25 GMT 2025","passed","Wed Apr 09 14:58:25 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetTheMembersOfABoard"
"Move list from one board to another","3709","testMoveListFromOneBoardToAnother","All test","Wed Apr 09 14:58:26 GMT 2025","passed","Wed Apr 09 14:58:30 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testMoveListFromOneBoardToAnother"
"Get memberships on a Board","110","testGetMembershipsOnBoard","All test","Wed Apr 09 14:58:31 GMT 2025","passed","Wed Apr 09 14:58:31 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetMembershipsOnBoard"
"","126","Get all existed lists from a bord","All test","Wed Apr 09 14:58:25 GMT 2025","passed","Wed Apr 09 14:58:25 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetListsOfABoard"
"","117","Get closed lists from a bord","All test","Wed Apr 09 14:58:25 GMT 2025","passed","Wed Apr 09 14:58:25 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetClosedListOfABoard"
"Create a new Card","436","testCreateNewCard","All test","Wed Apr 09 14:58:09 GMT 2025","passed","Wed Apr 09 14:58:09 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testCreateNewCard"
"Get the card the action belong to","333","testGetTheCardForAnAction","All test","Wed Apr 09 14:58:19 GMT 2025","passed","Wed Apr 09 14:58:19 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheCardForAnAction"
"Get the member creator the action belong to","161","testGetTheMemberCreatorOfAnAction","All test","Wed Apr 09 14:58:20 GMT 2025","passed","Wed Apr 09 14:58:20 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheMemberCreatorOfAnAction"
"","124","Get all existed filtered cards from a bord","All test","Wed Apr 09 14:58:25 GMT 2025","passed","Wed Apr 09 14:58:25 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetFilteredCardsOnABoard"
