"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Update field label","221","testUpdateFieldLabel","All test","Fri Apr 11 10:33:34 GMT 2025","passed","Fri Apr 11 10:33:34 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Update label","265","testUpdateLabel","All test","Fri Apr 11 10:33:35 GMT 2025","passed","Fri Apr 11 10:33:35 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateLabel"
"Update a name of the list","192","tesUpdateANameForToDoList","All test","Fri Apr 11 10:33:33 GMT 2025","passed","Fri Apr 11 10:33:34 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","tesUpdateANameForToDoList"
"Update field label","223","testUpdateFieldLabel","All test","Fri Apr 11 10:33:34 GMT 2025","passed","Fri Apr 11 10:33:35 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Create a new Label on a Board","269","testCreateLabel","All test","Fri Apr 11 10:33:27 GMT 2025","passed","Fri Apr 11 10:33:28 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testCreateLabel"
"Update a card","266","testUpdateCard","All test","Fri Apr 11 10:33:34 GMT 2025","passed","Fri Apr 11 10:33:34 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testUpdateCard"
"Get a card","170","testGetCard","All test","Fri Apr 11 10:33:34 GMT 2025","passed","Fri Apr 11 10:33:34 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetCard"
"Get a specific boardStar","164","testGetBoardStarMember","All test","Fri Apr 11 10:33:31 GMT 2025","passed","Fri Apr 11 10:33:32 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardStarMember"
"Get list of user","442","Create Board Validation","All test","Fri Apr 11 10:33:33 GMT 2025","passed","Fri Apr 11 10:33:33 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateBoard"
"Create a checklist on a card","328","testCreateAChecklist","All test","Fri Apr 11 10:33:30 GMT 2025","passed","Fri Apr 11 10:33:30 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testCreateAChecklist"
"Star a new board on behalf of a Member","184","testCreateStarBoard","All test","Fri Apr 11 10:33:31 GMT 2025","passed","Fri Apr 11 10:33:31 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testCreateStarBoard"
"Update the position of a starred board","156","testUpdatePositionBoardStarMember","All test","Fri Apr 11 10:33:33 GMT 2025","passed","Fri Apr 11 10:33:33 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testUpdatePositionBoardStarMember"
"List a member's board stars","132","testGetMemberBoardStars","All test","Fri Apr 11 10:33:33 GMT 2025","passed","Fri Apr 11 10:33:33 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetMemberBoardStars"
"Create Board","5537","testCreateUiBoard","All test","Fri Apr 11 10:33:21 GMT 2025","broken","Fri Apr 11 10:33:26 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testCreateUiBoard"
"Get the action from a board","191","getAnAction","All test","Fri Apr 11 10:33:29 GMT 2025","passed","Fri Apr 11 10:33:29 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","getAnAction"
"Lists the boards that the user is a member of","449","testGetBoardsMemberBelongs","All test","Fri Apr 11 10:33:32 GMT 2025","passed","Fri Apr 11 10:33:32 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberBelongs"
"Create a new Card","352","testCreateNewCard","All test","Fri Apr 11 10:33:27 GMT 2025","passed","Fri Apr 11 10:33:27 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testCreateNewCard"
"Get the boards the member has been invited to","154","testGetBoardsMemberInvited","All test","Fri Apr 11 10:33:32 GMT 2025","passed","Fri Apr 11 10:33:32 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberInvited"
"Create a new List on a Board","530","testCreateNewList","All test","Fri Apr 11 10:33:25 GMT 2025","passed","Fri Apr 11 10:33:26 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testCreateNewList"
"Delete board","1472","testDeleteUiBoard","All test","Fri Apr 11 10:33:26 GMT 2025","broken","Fri Apr 11 10:33:28 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testDeleteUiBoard"
"Get label","165","testGetLabel","All test","Fri Apr 11 10:33:34 GMT 2025","passed","Fri Apr 11 10:33:34 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testGetLabel"
"Gets the cards a member is on","341","testGetCardsMember","All test","Fri Apr 11 10:33:32 GMT 2025","passed","Fri Apr 11 10:33:33 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetCardsMember"
"Get a member","161","testGetAMember","All test","Fri Apr 11 10:33:31 GMT 2025","passed","Fri Apr 11 10:33:31 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetAMember"
"Get board","218","testGetUiBoard","All test","Fri Apr 11 10:33:26 GMT 2025","broken","Fri Apr 11 10:33:26 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testGetUiBoard"
