"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Delete label","333","testDeleteLabel","All test","Thu Apr 10 20:11:56 GMT 2025","passed","Thu Apr 10 20:11:56 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testDeleteLabel"
"Get list of user","447","Create Board Validation","All test","Thu Apr 10 20:11:48 GMT 2025","passed","Thu Apr 10 20:11:48 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testCreateBoard"
"Get a 'pos' field on a checklist","189","testGetFieldOnAChecklist","All test","Thu Apr 10 20:12:00 GMT 2025","passed","Thu Apr 10 20:12:01 GMT 2025","api.tests.api.ChecklistsAPITest","Tests with xml","api.tests.api.ChecklistsAPITest","testGetFieldOnAChecklist"
"Unarchived a list on a board","442","testUnArchiveAList","All test","Thu Apr 10 20:12:01 GMT 2025","passed","Thu Apr 10 20:12:02 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testUnArchiveAList"
"Create a new List on a Board","604","testArchiveAllCardsOnTheList","All test","Thu Apr 10 20:11:54 GMT 2025","passed","Thu Apr 10 20:11:55 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testArchiveAllCardsOnTheList"
"Get a checklist on a card","195","testGetAChecklist","All test","Thu Apr 10 20:11:51 GMT 2025","passed","Thu Apr 10 20:11:51 GMT 2025","api.tests.api.ChecklistsAPITest","Tests with xml","api.tests.api.ChecklistsAPITest","testGetAChecklist"
"Get a specific boardStar","200","testGetBoardStarMember","All test","Thu Apr 10 20:11:47 GMT 2025","passed","Thu Apr 10 20:11:47 GMT 2025","api.tests.api.MembersAPITest","Tests with xml","api.tests.api.MembersAPITest","testGetBoardStarMember"
"Get list the actions for a member","960","testGetMemberActions","All test","Thu Apr 10 20:11:51 GMT 2025","passed","Thu Apr 10 20:11:52 GMT 2025","api.tests.api.MembersAPITest","Tests with xml","api.tests.api.MembersAPITest","testGetMemberActions"
"Get the action from a board","236","getAnAction","All test","Thu Apr 10 20:11:45 GMT 2025","passed","Thu Apr 10 20:11:45 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","getAnAction"
"","176","Get all existed cards from a bord","All test","Thu Apr 10 20:12:03 GMT 2025","passed","Thu Apr 10 20:12:03 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetCardsOnABoard"
"Get a list from a board with updated name (before 'ToDO' now it is 'Updated name for the list')","168","testGetAList","All test","Thu Apr 10 20:11:55 GMT 2025","passed","Thu Apr 10 20:11:55 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testGetAList"
"Delete board","6605","testDeleteUiBoard","All test","Thu Apr 10 20:11:54 GMT 2025","passed","Thu Apr 10 20:12:01 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testDeleteUiBoard"
"Get the card checklist is on","259","testGetTheCardAChecklistIsOn","All test","Thu Apr 10 20:12:01 GMT 2025","passed","Thu Apr 10 20:12:01 GMT 2025","api.tests.api.ChecklistsAPITest","Tests with xml","api.tests.api.ChecklistsAPITest","testGetTheCardAChecklistIsOn"
"","197","Get members of a bord","All test","Thu Apr 10 20:12:04 GMT 2025","passed","Thu Apr 10 20:12:04 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetTheMembersOfABoard"
"Star a new board on behalf of a Member","208","testCreateStarBoard","All test","Thu Apr 10 20:11:47 GMT 2025","passed","Thu Apr 10 20:11:47 GMT 2025","api.tests.api.MembersAPITest","Tests with xml","api.tests.api.MembersAPITest","testCreateStarBoard"
