"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Update a board by giving a new name","96","testUpdateABoard","All test","Tue Apr 15 17:16:43 GMT 2025","broken","Tue Apr 15 17:16:43 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testUpdateABoard"
"Get all existed lists from a bord","150","testGetListsOnABoard","All test","Tue Apr 15 17:16:42 GMT 2025","broken","Tue Apr 15 17:16:42 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetListsOnABoard"
"Get the card the action belong to","1","testGetTheCardForAnAction","All test","Tue Apr 15 17:16:44 GMT 2025","skipped","Tue Apr 15 17:16:44 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheCardForAnAction"
"Lists the boards that the user is a member of","1","testGetBoardsMemberBelongs","All test","Tue Apr 15 17:16:44 GMT 2025","skipped","Tue Apr 15 17:16:44 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberBelongs"
"Delete specific checkItem from checklist","0","testDeleteAChecklist","All test","Tue Apr 15 17:16:44 GMT 2025","skipped","Tue Apr 15 17:16:44 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testDeleteAChecklist"
"Delete an action via id, and make sure it is deleted by trying to get the same action back","0","testDeleteAnAction","All test","Tue Apr 15 17:16:44 GMT 2025","skipped","Tue Apr 15 17:16:44 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testDeleteAnAction"
"Get the list the action belong to","0","testGetTheListForAnAction","All test","Tue Apr 15 17:16:44 GMT 2025","skipped","Tue Apr 15 17:16:44 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheListForAnAction"
"Get list of user","3277","testCreateABoard","All test","Tue Apr 15 17:16:37 GMT 2025","broken","Tue Apr 15 17:16:40 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateABoard"
"Get the boards the member has been invited to","0","testGetBoardsMemberInvited","All test","Tue Apr 15 17:16:44 GMT 2025","skipped","Tue Apr 15 17:16:44 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberInvited"
"Get the stickers on a card","0","testGetStickersCard","All test","Tue Apr 15 17:16:44 GMT 2025","skipped","Tue Apr 15 17:16:44 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetStickersCard"
