"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get label","171","testGetLabel","All test","Tue Apr 22 20:06:19 GMT 2025","failed","Tue Apr 22 20:06:20 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testGetLabel"
"Get reaction of specific action","188","testGetActionsReaction","All test","Tue Apr 22 20:06:24 GMT 2025","passed","Tue Apr 22 20:06:25 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetActionsReaction"
"Get all existed custom fields from a bord","171","testGetCustomFieldsForBoard","All test","Tue Apr 22 20:05:58 GMT 2025","passed","Tue Apr 22 20:05:58 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetCustomFieldsForBoard"
"","1969","Create a Label with valid values","","Tue Apr 22 20:07:11 GMT 2025","passed","Tue Apr 22 20:07:13 GMT 2025","","Cucumber test Labels","Create a Label with valid values",""
"Get the Board the Card is on","191","testGetTheBoardTheCardIsOn","All test","Tue Apr 22 20:06:16 GMT 2025","passed","Tue Apr 22 20:06:16 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetTheBoardTheCardIsOn"
"","6","User creates a board via UI and verifies via API","","Tue Apr 22 20:07:05 GMT 2025","passed","Tue Apr 22 20:07:05 GMT 2025","","Trello UI and API Integration Test","User creates a board via UI and verifies via API",""
"Get the organization that belong to action ","233","testGetTheOrganizationOfAnAction","All test","Tue Apr 22 20:06:24 GMT 2025","passed","Tue Apr 22 20:06:24 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheOrganizationOfAnAction"
"Delete board","1610","testDeleteABoard","All test","Tue Apr 22 20:06:01 GMT 2025","passed","Tue Apr 22 20:06:03 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testDeleteABoard"
"Update label","150","testUpdateLabel","All test","Tue Apr 22 20:06:20 GMT 2025","failed","Tue Apr 22 20:06:20 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateLabel"
"Delete specific checkItem from checklist","269","testDeleteCheckitemFromChecklist","All test","Tue Apr 22 20:06:30 GMT 2025","passed","Tue Apr 22 20:06:30 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testDeleteCheckitemFromChecklist"
