"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Update field label","170","testUpdateFieldLabel","All test","Fri Apr 11 11:31:24 GMT 2025","passed","Fri Apr 11 11:31:24 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Update field label","177","testUpdateFieldLabel","All test","Fri Apr 11 11:31:24 GMT 2025","passed","Fri Apr 11 11:31:24 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Gets the cards a member is on","333","testGetCardsMember","All test","Fri Apr 11 11:31:22 GMT 2025","passed","Fri Apr 11 11:31:23 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetCardsMember"
"Update a name of the list","163","tesUpdateANameForToDoList","All test","Fri Apr 11 11:31:23 GMT 2025","passed","Fri Apr 11 11:31:23 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","tesUpdateANameForToDoList"
"Get list of user","380","Create Board Validation","All test","Fri Apr 11 11:31:23 GMT 2025","passed","Fri Apr 11 11:31:23 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateBoard"
"Delete board","1466","testDeleteUiBoard","All test","Fri Apr 11 11:31:17 GMT 2025","broken","Fri Apr 11 11:31:19 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testDeleteUiBoard"
"Lists the boards that the user is a member of","444","testGetBoardsMemberBelongs","All test","Fri Apr 11 11:31:22 GMT 2025","passed","Fri Apr 11 11:31:22 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberBelongs"
"Create a checklist on a card","323","testCreateAChecklist","All test","Fri Apr 11 11:31:20 GMT 2025","passed","Fri Apr 11 11:31:21 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testCreateAChecklist"
"Get a card","111","testGetCard","All test","Fri Apr 11 11:31:23 GMT 2025","passed","Fri Apr 11 11:31:23 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetCard"
"Create a new List on a Board","442","testCreateNewList","All test","Fri Apr 11 11:31:16 GMT 2025","passed","Fri Apr 11 11:31:16 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testCreateNewList"
"Create a new Label on a Board","222","testCreateLabel","All test","Fri Apr 11 11:31:18 GMT 2025","passed","Fri Apr 11 11:31:18 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testCreateLabel"
"Get the action from a board","149","getAnAction","All test","Fri Apr 11 11:31:19 GMT 2025","passed","Fri Apr 11 11:31:19 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","getAnAction"
"Update the position of a starred board","105","testUpdatePositionBoardStarMember","All test","Fri Apr 11 11:31:23 GMT 2025","passed","Fri Apr 11 11:31:23 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testUpdatePositionBoardStarMember"
"Update a comment of the action","1066","testUpdateACommentOfTheAction","All test","Fri Apr 11 11:31:24 GMT 2025","passed","Fri Apr 11 11:31:25 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testUpdateACommentOfTheAction"
"Update label","210","testUpdateLabel","All test","Fri Apr 11 11:31:24 GMT 2025","passed","Fri Apr 11 11:31:24 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateLabel"
"Get the boards the member has been invited to","105","testGetBoardsMemberInvited","All test","Fri Apr 11 11:31:22 GMT 2025","passed","Fri Apr 11 11:31:22 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberInvited"
"Create Board","4867","testCreateUiBoard","All test","Fri Apr 11 11:31:12 GMT 2025","broken","Fri Apr 11 11:31:17 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testCreateUiBoard"
"Star a new board on behalf of a Member","156","testCreateStarBoard","All test","Fri Apr 11 11:31:21 GMT 2025","passed","Fri Apr 11 11:31:21 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testCreateStarBoard"
"List a member's board stars","77","testGetMemberBoardStars","All test","Fri Apr 11 11:31:23 GMT 2025","passed","Fri Apr 11 11:31:23 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetMemberBoardStars"
"Get a specific boardStar","118","testGetBoardStarMember","All test","Fri Apr 11 11:31:22 GMT 2025","passed","Fri Apr 11 11:31:22 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardStarMember"
"Get a member","110","testGetAMember","All test","Fri Apr 11 11:31:21 GMT 2025","passed","Fri Apr 11 11:31:22 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetAMember"
"Get label","119","testGetLabel","All test","Fri Apr 11 11:31:24 GMT 2025","passed","Fri Apr 11 11:31:24 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testGetLabel"
"Update a card","198","testUpdateCard","All test","Fri Apr 11 11:31:23 GMT 2025","passed","Fri Apr 11 11:31:24 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testUpdateCard"
"Get board","181","testGetUiBoard","All test","Fri Apr 11 11:31:17 GMT 2025","broken","Fri Apr 11 11:31:17 GMT 2025","api.tests.ui.BoardsUiTest","Test UI with xml","api.tests.ui.BoardsUiTest","testGetUiBoard"
"Get a checklist on a card","157","testGetAChecklist","All test","Fri Apr 11 11:31:25 GMT 2025","passed","Fri Apr 11 11:31:26 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetAChecklist"
"Create a new Card","362","testCreateNewCard","All test","Fri Apr 11 11:31:17 GMT 2025","passed","Fri Apr 11 11:31:17 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testCreateNewCard"
