"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get checklists from a board","180","testGetChecklistsOnABoard","All test","Tue Apr 15 18:09:27 GMT 2025","failed","Tue Apr 15 18:09:27 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetChecklistsOnABoard"
"Get a list from a board with updated name (before 'ToDO' now it is 'Updated name for the list')","0","testGetAList","All test","Tue Apr 15 18:09:29 GMT 2025","skipped","Tue Apr 15 18:09:29 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testGetAList"
"Get all available checkItems on a card","1","testCreateChecklistOnACard","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testCreateChecklistOnACard"
"Create a new Card","0","testCreateANewCard","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testCreateANewCard"
"Get list the actions for a member","1","testGetMemberActions","All test","Tue Apr 15 18:09:31 GMT 2025","skipped","Tue Apr 15 18:09:31 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetMemberActions"
"Get members of a bord","167","testGetTheMembersOfABoard","All test","Tue Apr 15 18:09:28 GMT 2025","broken","Tue Apr 15 18:09:28 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetTheMembersOfABoard"
"Update member","0","testUpdateMember","All test","Tue Apr 15 18:09:31 GMT 2025","skipped","Tue Apr 15 18:09:31 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testUpdateMember"
"","175","Runs Cucumber Scenarios","All test","Tue Apr 15 18:09:33 GMT 2025","broken","Tue Apr 15 18:09:33 GMT 2025","api.cucumber.runners.CucumberRunnerTest","Test Cucumber with xml","api.cucumber.runners.CucumberRunnerTest","runScenario"
"Get all existed lists from a bord","120","testGetListsOnABoard","All test","Tue Apr 15 18:09:28 GMT 2025","broken","Tue Apr 15 18:09:28 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetListsOnABoard"
"Get board","261","testGetBoard","All test","Tue Apr 15 18:09:26 GMT 2025","failed","Tue Apr 15 18:09:26 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetBoard"
"Get the card the action belong to","0","testGetTheCardForAnAction","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheCardForAnAction"
"Get the Board a List is on","0","testGetABoardAListIsOn","All test","Tue Apr 15 18:09:29 GMT 2025","skipped","Tue Apr 15 18:09:29 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testGetABoardAListIsOn"
"Get label","0","testGetLabel","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testGetLabel"
"Gets the cards a member is on","0","testGetCardsMember","All test","Tue Apr 15 18:09:31 GMT 2025","skipped","Tue Apr 15 18:09:31 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetCardsMember"
"Update a board by giving a new name","114","testUpdateABoard","All test","Tue Apr 15 18:09:29 GMT 2025","broken","Tue Apr 15 18:09:29 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testUpdateABoard"
"Update the position of a starred board","0","testUpdatePositionBoardStarMember","All test","Tue Apr 15 18:09:31 GMT 2025","skipped","Tue Apr 15 18:09:31 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testUpdatePositionBoardStarMember"
"Update a name of the list","0","tesUpdateANameForToDoList","All test","Tue Apr 15 18:09:29 GMT 2025","skipped","Tue Apr 15 18:09:29 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","tesUpdateANameForToDoList"
"Lists the boards that the user is a member of","0","testGetBoardsMemberBelongs","All test","Tue Apr 15 18:09:31 GMT 2025","skipped","Tue Apr 15 18:09:31 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberBelongs"
"Star a new board on behalf of a Member","1","testCreateStarBoard","All test","Tue Apr 15 18:09:31 GMT 2025","skipped","Tue Apr 15 18:09:31 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testCreateStarBoard"
"","169","Runs Cucumber Scenarios","All test","Tue Apr 15 18:09:32 GMT 2025","passed","Tue Apr 15 18:09:33 GMT 2025","api.cucumber.runners.CucumberRunnerTest","Test Cucumber with xml","api.cucumber.runners.CucumberRunnerTest","runScenario"
"Update field label","0","testUpdateFieldLabel","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Delete specific checkItem from checklist","1","testDeleteAChecklist","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testDeleteAChecklist"
"Create a new List on a Board","1","testCreateNewList","All test","Tue Apr 15 18:09:29 GMT 2025","skipped","Tue Apr 15 18:09:29 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testCreateNewList"
"Get the organization that belong to action ","0","testGetTheOrganizationOfAnAction","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheOrganizationOfAnAction"
"Get an actions on a card","0","testGetActionsOnACard","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetActionsOnACard"
"Delete specific reaction of specific action","0","testDeleteActionsReaction","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testDeleteActionsReaction"
"Get the boards the member has been invited to","1","testGetBoardsMemberInvited","All test","Tue Apr 15 18:09:31 GMT 2025","skipped","Tue Apr 15 18:09:31 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberInvited"
"Update label","0","testUpdateLabel","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateLabel"
"Create a List on a Board","209","testCreateAListOnABoard","All test","Tue Apr 15 18:09:26 GMT 2025","broken","Tue Apr 15 18:09:26 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateAListOnABoard"
"Get the Members of a Card","0","testGetMembersCard","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetMembersCard"
"Get the card checklist is on","1","testGetTheCardAChecklistIsOn","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetTheCardAChecklistIsOn"
"Delete an action via id, and make sure it is deleted by trying to get the same action back","1","testDeleteAnAction","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testDeleteAnAction"
"","26","Runs Cucumber Scenarios","All test","Tue Apr 15 18:09:33 GMT 2025","passed","Tue Apr 15 18:09:33 GMT 2025","api.cucumber.runners.CucumberRunnerTest","Test Cucumber with xml","api.cucumber.runners.CucumberRunnerTest","runScenario"
"Archive a list on a board","3","testArchiveAList","All test","Tue Apr 15 18:09:29 GMT 2025","skipped","Tue Apr 15 18:09:29 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testArchiveAList"
"Update a comment of the action","0","testUpdateAnAction","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testUpdateAnAction"
"Get Labels on a Board","153","testGetLabelsOnABoard","All test","Tue Apr 15 18:09:28 GMT 2025","failed","Tue Apr 15 18:09:28 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetLabelsOnABoard"
"Create a new Label on a Board","0","testCreateLabel","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testCreateLabel"
"Get a member's custom board backgrounds","0","testGetMemberCustomBackgrounds","All test","Tue Apr 15 18:09:31 GMT 2025","skipped","Tue Apr 15 18:09:31 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetMemberCustomBackgrounds"
"Get memberships of a Board","132","testGetMembershipsOfABoard","All test","Tue Apr 15 18:09:29 GMT 2025","failed","Tue Apr 15 18:09:29 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetMembershipsOfABoard"
"Create new checkItem on a checklist","0","testCreateCheckitemOnChecklist","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testCreateCheckitemOnChecklist"
"Update subscribed field of a list","1","testUpdateASubscribedFieldOfAList","All test","Tue Apr 15 18:09:29 GMT 2025","skipped","Tue Apr 15 18:09:29 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testUpdateASubscribedFieldOfAList"
"Update subscribed field of a list","1","testGetActionsOfAList","All test","Tue Apr 15 18:09:29 GMT 2025","skipped","Tue Apr 15 18:09:29 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testGetActionsOfAList"
"Get a card","0","testGetACard","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetACard"
"Create a Label on a Board","184","testCreateALabelOnABoard","All test","Tue Apr 15 18:09:26 GMT 2025","broken","Tue Apr 15 18:09:27 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateALabelOnABoard"
"Get a field 'date' of an action","0","testGetASpecificFieldOnAnAction","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetASpecificFieldOnAnAction"
"Delete a card","0","testDeleteCard","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testDeleteCard"
"Get the action from a board","0","testGetAnAction","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetAnAction"
"Get a member","1","testGetAMember","All test","Tue Apr 15 18:09:31 GMT 2025","skipped","Tue Apr 15 18:09:31 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetAMember"
"Remove member from board","134","testRemoveMemberFromBoard","All test","Tue Apr 15 18:09:29 GMT 2025","broken","Tue Apr 15 18:09:29 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testRemoveMemberFromBoard"
"get specific field from a board","158","testGetAFieldOnABord","All test","Tue Apr 15 18:09:27 GMT 2025","broken","Tue Apr 15 18:09:27 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetAFieldOnABord"
"Move list from one board to another","0","testMoveListFromOneBoardToAnother","All test","Tue Apr 15 18:09:29 GMT 2025","skipped","Tue Apr 15 18:09:29 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testMoveListFromOneBoardToAnother"
"Get the Checklists on a Card","0","testGetChecklistsCard","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetChecklistsCard"
"Create reaction for specific action ","0","testCreateReactionForAction","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testCreateReactionForAction"
"Get a board checklist is on","0","testGetTheBoardTheChecklistIsOn","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetTheBoardTheChecklistIsOn"
"Delete board","186","testDeleteABoard","All test","Tue Apr 15 18:09:29 GMT 2025","failed","Tue Apr 15 18:09:29 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testDeleteABoard"
"Get the List of a Card","0","testGetListCard","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetListCard"
"Get a specific boardStar","1","testGetBoardStarMember","All test","Tue Apr 15 18:09:31 GMT 2025","skipped","Tue Apr 15 18:09:31 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardStarMember"
"Get boardStars on a Board","192","testGetBoardStarsOnABoard","All test","Tue Apr 15 18:09:28 GMT 2025","failed","Tue Apr 15 18:09:29 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetBoardStarsOnABoard"
"Move all cards from one list to another","0","testMoveAllCardsFromOneListToAnother","All test","Tue Apr 15 18:09:29 GMT 2025","skipped","Tue Apr 15 18:09:29 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testMoveAllCardsFromOneListToAnother"
"Update field label","1","testUpdateFieldLabel","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Get all checkItems presented on a checklist","1","testGetCheckitemsOnAChecklist","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetCheckitemsOnAChecklist"
"Unarchived a list on a board","1","testUnArchiveAList","All test","Tue Apr 15 18:09:29 GMT 2025","skipped","Tue Apr 15 18:09:29 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testUnArchiveAList"
"Create a checklist on a card","0","testCreateAChecklist","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testCreateAChecklist"
"Get the board to which an action refers to","0","testGetTheBoardForAnAction","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheBoardForAnAction"
"List a member's board stars","0","testGetMemberBoardStars","All test","Tue Apr 15 18:09:31 GMT 2025","skipped","Tue Apr 15 18:09:31 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetMemberBoardStars"
"Invite Member to Board via email","141","testInviteMemberToBoardViaEmail","All test","Tue Apr 15 18:09:28 GMT 2025","broken","Tue Apr 15 18:09:28 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testInviteMemberToBoardViaEmail"
"Get specific checkItem on a checklist","0","testGetACheckitemOnAChecklist","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetACheckitemOnAChecklist"
"Get a specific Attachment on a Card","0","testGetSpecificAttachmentsCard","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetSpecificAttachmentsCard"
"Get a attachments on a card","0","testGetAttachmentsOnACard","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetAttachmentsOnACard"
"Get the list the action belong to","1","testGetTheListForAnAction","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheListForAnAction"
"Get all existed custom fields from a bord","166","testGetCustomFieldsForBoard","All test","Tue Apr 15 18:09:27 GMT 2025","failed","Tue Apr 15 18:09:27 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetCustomFieldsForBoard"
"Get all cards available on a list","1","testGetCardsInAList","All test","Tue Apr 15 18:09:29 GMT 2025","skipped","Tue Apr 15 18:09:29 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testGetCardsInAList"
"Get closed lists from a bord","127","testGetFilteredListsOnABoard","All test","Tue Apr 15 18:09:28 GMT 2025","failed","Tue Apr 15 18:09:28 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetFilteredListsOnABoard"
"Get all existed cards from a bord","174","testGetCardsOnABoard","All test","Tue Apr 15 18:09:27 GMT 2025","failed","Tue Apr 15 18:09:27 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetCardsOnABoard"
"Delete label","0","testDeleteLabel","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testDeleteLabel"
"Get a 'pos' field on a checklist","0","testGetFieldOnAChecklist","All test","Tue Apr 15 18:09:30 GMT 2025","skipped","Tue Apr 15 18:09:30 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetFieldOnAChecklist"
