"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get the organization that belong to action ","427","testGetTheOrganizationOfAnAction","All test","Fri Apr 11 15:41:11 GMT 2025","passed","Fri Apr 11 15:41:12 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheOrganizationOfAnAction"
"Update member","172","testUpdateMember","All test","Fri Apr 11 15:41:05 GMT 2025","passed","Fri Apr 11 15:41:05 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testUpdateMember"
"","111","Get all existed filtered cards from a bord","All test","Fri Apr 11 15:41:15 GMT 2025","passed","Fri Apr 11 15:41:15 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetFilteredCardsOnABoard"
"Get the member creator the action belong to","128","testGetTheMemberCreatorOfAnAction","All test","Fri Apr 11 15:41:11 GMT 2025","passed","Fri Apr 11 15:41:11 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheMemberCreatorOfAnAction"
"Get the Checklists on a Card","129","testGetChecklistsCard","All test","Fri Apr 11 15:41:13 GMT 2025","passed","Fri Apr 11 15:41:13 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetChecklistsCard"
"Get the List of a Card","116","testGetListCard","All test","Fri Apr 11 15:41:13 GMT 2025","broken","Fri Apr 11 15:41:13 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetListCard"
"Get a 'pos' field on a checklist","130","testGetFieldOnAChecklist","All test","Fri Apr 11 15:41:14 GMT 2025","passed","Fri Apr 11 15:41:14 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetFieldOnAChecklist"
"Get reaction of specific action","121","testGetActionsReaction","All test","Fri Apr 11 15:41:15 GMT 2025","passed","Fri Apr 11 15:41:15 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetActionsReaction"
"Update a card","235","testUpdateCard","All test","Fri Apr 11 15:41:02 GMT 2025","passed","Fri Apr 11 15:41:03 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testUpdateCard"
"","97","Get closed lists from a bord","All test","Fri Apr 11 15:41:15 GMT 2025","passed","Fri Apr 11 15:41:15 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetClosedListOfABoard"
"","201","Invite Member to Board via email","All test","Fri Apr 11 15:41:16 GMT 2025","broken","Fri Apr 11 15:41:16 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testInviteMembertoBoardViaEmail"
"Get a member's custom board backgrounds","205","testGetMemberCustomBackgrounds","All test","Fri Apr 11 15:41:05 GMT 2025","passed","Fri Apr 11 15:41:05 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetMemberCustomBackgrounds"
"Get the card the action belong to","165","testGetTheCardForAnAction","All test","Fri Apr 11 15:41:11 GMT 2025","passed","Fri Apr 11 15:41:11 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheCardForAnAction"
"Get a list from a board with updated name (before 'ToDO' now it is 'Updated name for the list')","110","testGetAList","All test","Fri Apr 11 15:41:07 GMT 2025","passed","Fri Apr 11 15:41:08 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testGetAList"
"Get all checkItems presented on a checklist","125","testGetCheckitemsOnAChecklist","All test","Fri Apr 11 15:41:13 GMT 2025","passed","Fri Apr 11 15:41:14 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetCheckitemsOnAChecklist"
"Get a card","120","testGetCard","All test","Fri Apr 11 15:41:02 GMT 2025","passed","Fri Apr 11 15:41:02 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetCard"
"Create a new Card","427","testCreateNewCard","All test","Fri Apr 11 15:40:55 GMT 2025","passed","Fri Apr 11 15:40:56 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testCreateNewCard"
"","104","Get all existed cards from a bord","All test","Fri Apr 11 15:41:15 GMT 2025","passed","Fri Apr 11 15:41:15 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetCardsOnABoard"
"Get board","136","testGetBoard","All test","Fri Apr 11 15:41:07 GMT 2025","passed","Fri Apr 11 15:41:07 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetBoard"
"Get label","161","testGetLabel","All test","Fri Apr 11 15:41:03 GMT 2025","passed","Fri Apr 11 15:41:03 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testGetLabel"
"Get Labels on a Board","122","testGetLabelsOnBoard","All test","Fri Apr 11 15:41:15 GMT 2025","passed","Fri Apr 11 15:41:16 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetLabelsOnBoard"
"Create reaction for specific action ","171","testCreateReactionForAction","All test","Fri Apr 11 15:41:13 GMT 2025","passed","Fri Apr 11 15:41:13 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testCreateReactionForAction"
"","123","Get all existed custom fields from a bord","All test","Fri Apr 11 15:41:16 GMT 2025","passed","Fri Apr 11 15:41:16 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetCustomFieldsForABoard"
"Update field label","216","testUpdateFieldLabel","All test","Fri Apr 11 15:41:03 GMT 2025","passed","Fri Apr 11 15:41:03 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Get the action from a board","228","getAnAction","All test","Fri Apr 11 15:40:58 GMT 2025","passed","Fri Apr 11 15:40:58 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","getAnAction"
"Get the Board the Card is on","128","testGetBoardCard","All test","Fri Apr 11 15:41:12 GMT 2025","passed","Fri Apr 11 15:41:13 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetBoardCard"
