"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get the reactions related to the specific action ","176","testGetActions_Reactions","All test","Wed Apr 09 10:24:28 GMT 2025","passed","Wed Apr 09 10:24:28 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetActions_Reactions"
"Update field label","247","testUpdateFieldLabel","All test","Wed Apr 09 10:24:22 GMT 2025","passed","Wed Apr 09 10:24:22 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"","163","Get all existed custom fields from a bord","All test","Wed Apr 09 10:24:32 GMT 2025","passed","Wed Apr 09 10:24:33 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetCustomFieldsForABoard"
"Get list of user","476","Create Board Validation","All test","Wed Apr 09 10:24:21 GMT 2025","passed","Wed Apr 09 10:24:21 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testCreateBoard"
"Create reaction for specific action ","238","testCreateReactionForAction","All test","Wed Apr 09 10:24:30 GMT 2025","passed","Wed Apr 09 10:24:30 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testCreateReactionForAction"
"Get memberships on a Board","156","testGetMembershipsOnBoard","All test","Wed Apr 09 10:24:38 GMT 2025","passed","Wed Apr 09 10:24:38 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetMembershipsOnBoard"
"Get the Board a List is on","201","testGetABoardAListIsOn","All test","Wed Apr 09 10:24:38 GMT 2025","passed","Wed Apr 09 10:24:38 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testGetABoardAListIsOn"
"Update a name of the list","231","tesUpdateANameForToDoList","All test","Wed Apr 09 10:24:21 GMT 2025","passed","Wed Apr 09 10:24:21 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","tesUpdateANameForToDoList"
"Archive a list on a board","229","testArchiveAList","All test","Wed Apr 09 10:24:29 GMT 2025","passed","Wed Apr 09 10:24:30 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testArchiveAList"
"","172","Get closed lists from a bord","All test","Wed Apr 09 10:24:31 GMT 2025","passed","Wed Apr 09 10:24:32 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetClosedListOfABoard"
"Get reaction of specific action","187","testGetActionsReaction","All test","Wed Apr 09 10:24:31 GMT 2025","passed","Wed Apr 09 10:24:31 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetActionsReaction"
"Get board","190","testGetBoard","All test","Wed Apr 09 10:24:24 GMT 2025","passed","Wed Apr 09 10:24:24 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetBoard"
"Get the card the action belong to","193","testGetTheCardForAnAction","All test","Wed Apr 09 10:24:28 GMT 2025","passed","Wed Apr 09 10:24:29 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheCardForAnAction"
"Update field label","255","testUpdateFieldLabel","All test","Wed Apr 09 10:24:22 GMT 2025","passed","Wed Apr 09 10:24:23 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Get a field 'date' of an action","183","testGetASpecificFieldOnAnAction","All test","Wed Apr 09 10:24:28 GMT 2025","passed","Wed Apr 09 10:24:28 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetASpecificFieldOnAnAction"
"Delete a card","801","testDeleteCard","All test","Wed Apr 09 10:24:40 GMT 2025","passed","Wed Apr 09 10:24:41 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testDeleteCard"
"Get all cards available on a list","188","testGetCardsInAList","All test","Wed Apr 09 10:24:33 GMT 2025","passed","Wed Apr 09 10:24:34 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testGetCardsInAList"
