"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create a new Card","356","testCreateNewCard","All test","Wed Apr 09 18:29:13 GMT 2025","passed","Wed Apr 09 18:29:13 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testCreateNewCard"
"Move all cards from one list to another","1223","testMoveAllCardsFromOneListToAnother","All test","Wed Apr 09 18:29:21 GMT 2025","passed","Wed Apr 09 18:29:22 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testMoveAllCardsFromOneListToAnother"
"Delete specific reaction of specific action","190","testDeleteActionsReaction","All test","Wed Apr 09 18:29:36 GMT 2025","passed","Wed Apr 09 18:29:36 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testDeleteActionsReaction"
"","144","Get all existed filtered cards from a bord","All test","Wed Apr 09 18:29:30 GMT 2025","passed","Wed Apr 09 18:29:30 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetFilteredCardsOnABoard"
"Get a attachments on a card","144","testGetAttachmentsCard","All test","Wed Apr 09 18:29:36 GMT 2025","passed","Wed Apr 09 18:29:36 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testGetAttachmentsCard"
"Update a name of a checklist","229","testUpdateAChecklist","All test","Wed Apr 09 18:29:25 GMT 2025","passed","Wed Apr 09 18:29:25 GMT 2025","api.tests.api.ChecklistsAPITest","Tests with xml","api.tests.api.ChecklistsAPITest","testUpdateAChecklist"
"","158","Get members of a bord","All test","Wed Apr 09 18:29:31 GMT 2025","passed","Wed Apr 09 18:29:31 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetTheMembersOfABoard"
"Archive a list on a board","209","testArchiveAList","All test","Wed Apr 09 18:29:26 GMT 2025","passed","Wed Apr 09 18:29:26 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testArchiveAList"
"Get the member creator the action belong to","204","testGetTheMemberCreatorOfAnAction","All test","Wed Apr 09 18:29:25 GMT 2025","passed","Wed Apr 09 18:29:25 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheMemberCreatorOfAnAction"
"Delete board","2006","testDeleteBoard","All test","Wed Apr 09 18:29:45 GMT 2025","passed","Wed Apr 09 18:29:47 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testDeleteBoard"
