"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get a field 'date' of an action","121","testGetASpecificFieldOnAnAction","All test","Sun Apr 06 15:47:02 GMT 2025","passed","Sun Apr 06 15:47:02 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetASpecificFieldOnAnAction"
"Archive a list on a board","155","testArchiveAList","All test","Sun Apr 06 15:47:03 GMT 2025","passed","Sun Apr 06 15:47:03 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testArchiveAList"
"","213","get actions from a board","All test","Sun Apr 06 15:47:05 GMT 2025","passed","Sun Apr 06 15:47:05 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetActionsFromABoard"
"Delete board","1404","testDeleteBoard","All test","Sun Apr 06 15:47:14 GMT 2025","passed","Sun Apr 06 15:47:16 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testDeleteBoard"
"Update a name of the list","184","tesUpdateANameForToDoList","All test","Sun Apr 06 15:46:57 GMT 2025","passed","Sun Apr 06 15:46:57 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","tesUpdateANameForToDoList"
"Update subscribed field of a list","124","testUpdateASubscribedFieldOfAList","All test","Sun Apr 06 15:47:10 GMT 2025","passed","Sun Apr 06 15:47:10 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testUpdateASubscribedFieldOfAList"
"Get the board to which an action refers to","152","testGetTheBoardForAnAction","All test","Sun Apr 06 15:47:02 GMT 2025","passed","Sun Apr 06 15:47:02 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheBoardForAnAction"
"Update a comment of the action","740","testUpdateACommentOfTheAction","All test","Sun Apr 06 15:46:58 GMT 2025","passed","Sun Apr 06 15:46:59 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testUpdateACommentOfTheAction"
"","763","Invite Member to Board via email","All test","Sun Apr 06 15:47:06 GMT 2025","passed","Sun Apr 06 15:47:07 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testInviteMembertoBoardViaEmail"
"Get the member creator the action belong to","138","testGetTheMemberCreatorOfAnAction","All test","Sun Apr 06 15:47:02 GMT 2025","passed","Sun Apr 06 15:47:02 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheMemberCreatorOfAnAction"
"Delete label","273","testDeleteLabel","All test","Sun Apr 06 15:47:00 GMT 2025","passed","Sun Apr 06 15:47:00 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testDeleteLabel"
"Get all cards available on a list","161","testGetCardsInAList","All test","Sun Apr 06 15:47:07 GMT 2025","passed","Sun Apr 06 15:47:07 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testGetCardsInAList"
"Get Labels on a Board","108","testGetLabelsOnBoard","All test","Sun Apr 06 15:47:06 GMT 2025","passed","Sun Apr 06 15:47:06 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetLabelsOnBoard"
"Get the action from a board","150","getAnAction","All test","Sun Apr 06 15:46:56 GMT 2025","passed","Sun Apr 06 15:46:56 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","getAnAction"
"Create a Label on a Board","166","testCreateLabelOnBoard","All test","Sun Apr 06 15:47:04 GMT 2025","passed","Sun Apr 06 15:47:05 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testCreateLabelOnBoard"
"Get board","128","testGetBoard","All test","Sun Apr 06 15:46:59 GMT 2025","passed","Sun Apr 06 15:46:59 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetBoard"
"Create a new List on a Board","417","testArchiveAllCardsOnTheList","All test","Sun Apr 06 15:46:59 GMT 2025","passed","Sun Apr 06 15:46:59 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testArchiveAllCardsOnTheList"
"Create a new Card","253","testCreateNewCard","All test","Sun Apr 06 15:46:55 GMT 2025","passed","Sun Apr 06 15:46:55 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testCreateNewCard"
"Move all cards from one list to another","758","testMoveAllCardsFromOneListToAnother","All test","Sun Apr 06 15:46:59 GMT 2025","passed","Sun Apr 06 15:47:00 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testMoveAllCardsFromOneListToAnother"
"Update label","217","testUpdateLabel","All test","Sun Apr 06 15:46:58 GMT 2025","passed","Sun Apr 06 15:46:58 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testUpdateLabel"
"","110","get actions from a board","All test","Sun Apr 06 15:47:06 GMT 2025","passed","Sun Apr 06 15:47:06 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetChecklistsOnABoard"
