"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Delete an Attachment on a Card","1","testAttachmentDeleteCard","All test","Tue Apr 15 11:18:51 GMT 2025","skipped","Tue Apr 15 11:18:51 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testAttachmentDeleteCard"
"Get reaction of specific action","0","testGetActionsReaction","All test","Tue Apr 15 11:18:49 GMT 2025","skipped","Tue Apr 15 11:18:49 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetActionsReaction"
"Get members of a bord","146","testGetTheMembersOfABoard","All test","Tue Apr 15 11:18:50 GMT 2025","broken","Tue Apr 15 11:18:50 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetTheMembersOfABoard"
"Delete label","1","testDeleteLabel","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testDeleteLabel"
"Get a specific Attachment on a Card","0","testGetSpecificAttachmentsCard","All test","Tue Apr 15 11:18:50 GMT 2025","skipped","Tue Apr 15 11:18:50 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetSpecificAttachmentsCard"
"Create a new Label on a Board","0","testCreateLabel","All test","Tue Apr 15 11:18:47 GMT 2025","skipped","Tue Apr 15 11:18:47 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testCreateLabel"
"Get a 'pos' field on a checklist","0","testGetFieldOnAChecklist","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetFieldOnAChecklist"
"Get the stickers on a card","0","testGetStickersCard","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetStickersCard"
"Gets the cards a member is on","0","testGetCardsMember","All test","Tue Apr 15 11:18:47 GMT 2025","skipped","Tue Apr 15 11:18:47 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetCardsMember"
"Get all cards available on a list","0","testGetCardsInAList","All test","Tue Apr 15 11:18:50 GMT 2025","skipped","Tue Apr 15 11:18:50 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testGetCardsInAList"
"Get a field 'date' of an action","0","testGetASpecificFieldOnAnAction","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetASpecificFieldOnAnAction"
"Move all cards from one list to another","0","testMoveAllCardsFromOneListToAnother","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testMoveAllCardsFromOneListToAnother"
"Get list of user","184","testCreateABoard","All test","Tue Apr 15 11:18:47 GMT 2025","broken","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateABoard"
"Update label","0","testUpdateLabel","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateLabel"
"Create a checklist on a card","0","testCreateAChecklist","All test","Tue Apr 15 11:18:47 GMT 2025","skipped","Tue Apr 15 11:18:47 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testCreateAChecklist"
"Delete specific reaction of specific action","1","testDeleteActionsReaction","All test","Tue Apr 15 11:18:50 GMT 2025","skipped","Tue Apr 15 11:18:50 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testDeleteActionsReaction"
"Update subscribed field of a list","0","testGetActionsOfAList","All test","Tue Apr 15 11:18:51 GMT 2025","skipped","Tue Apr 15 11:18:51 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testGetActionsOfAList"
"Get the Members of a Card","0","testGetMembersCard","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetMembersCard"
"Update a name of the list","0","tesUpdateANameForToDoList","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","tesUpdateANameForToDoList"
"Get actions from a board","162","testGetActionsOfABoard","All test","Tue Apr 15 11:18:49 GMT 2025","broken","Tue Apr 15 11:18:49 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetActionsOfABoard"
"Get the reactions related to the specific action ","0","testGetActions_Reactions","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetActions_Reactions"
"Get the List of a Card","0","testGetListCard","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetListCard"
"Get label","1","testGetLabel","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testGetLabel"
"Get the Checklists on a Card","0","testGetChecklistsCard","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetChecklistsCard"
"Update a comment of the action","0","testUpdateAnAction","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testUpdateAnAction"
"Get all checkItems presented on a checklist","0","testGetCheckitemsOnAChecklist","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetCheckitemsOnAChecklist"
"Get a member","0","testGetAMember","All test","Tue Apr 15 11:18:47 GMT 2025","skipped","Tue Apr 15 11:18:47 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetAMember"
"Get board","244","testGetBoard","All test","Tue Apr 15 11:18:48 GMT 2025","failed","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetBoard"
"Lists the boards that the user is a member of","1","testGetBoardsMemberBelongs","All test","Tue Apr 15 11:18:47 GMT 2025","skipped","Tue Apr 15 11:18:47 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberBelongs"
"Get all existed filtered cards from a bord","201","testGetFilteredCardsOnABoard","All test","Tue Apr 15 11:18:49 GMT 2025","failed","Tue Apr 15 11:18:50 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetFilteredCardsOnABoard"
"Update member","0","testUpdateMember","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testUpdateMember"
"Update subscribed field of a list","0","testUpdateASubscribedFieldOfAList","All test","Tue Apr 15 11:18:50 GMT 2025","skipped","Tue Apr 15 11:18:50 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testUpdateASubscribedFieldOfAList"
"Get the Board the Card is on","0","testGetBoardCard","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetBoardCard"
"Delete a card","1","testDeleteCard","All test","Tue Apr 15 11:18:51 GMT 2025","skipped","Tue Apr 15 11:18:51 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testDeleteCard"
"Get the action from a board","0","testGetAnAction","All test","Tue Apr 15 11:18:47 GMT 2025","skipped","Tue Apr 15 11:18:47 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetAnAction"
"Get the member creator the action belong to","0","testGetTheMemberCreatorOfAnAction","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheMemberCreatorOfAnAction"
"Get a specific boardStar","5","testGetBoardStarMember","All test","Tue Apr 15 11:18:47 GMT 2025","skipped","Tue Apr 15 11:18:47 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardStarMember"
"Get the board to which an action refers to","0","testGetTheBoardForAnAction","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheBoardForAnAction"
"Get a board checklist is on","1","testGetTheBoardTheChecklistIsOn","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetTheBoardTheChecklistIsOn"
"Unstar a board","0","testDeleteStarBoard","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testDeleteStarBoard"
"Invite Member to Board via email","144","testInviteMemberToBoardViaEmail","All test","Tue Apr 15 11:18:50 GMT 2025","broken","Tue Apr 15 11:18:50 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testInviteMemberToBoardViaEmail"
"Get specific checkItem on a checklist","0","testGetACheckitemOnAChecklist","All test","Tue Apr 15 11:18:50 GMT 2025","skipped","Tue Apr 15 11:18:50 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetACheckitemOnAChecklist"
"Get boardStars on a Board","226","testGetBoardStarsOnABoard","All test","Tue Apr 15 11:18:50 GMT 2025","failed","Tue Apr 15 11:18:51 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetBoardStarsOnABoard"
"Delete specific checkItem from checklist","0","testDeleteAChecklist","All test","Tue Apr 15 11:18:51 GMT 2025","skipped","Tue Apr 15 11:18:51 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testDeleteAChecklist"
"Archive a list on a board","0","testArchiveAList","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testArchiveAList"
"Get all existed lists from a bord","142","testGetListsOnABoard","All test","Tue Apr 15 11:18:50 GMT 2025","broken","Tue Apr 15 11:18:50 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetListsOnABoard"
"List a member's board stars","0","testGetMemberBoardStars","All test","Tue Apr 15 11:18:47 GMT 2025","skipped","Tue Apr 15 11:18:47 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetMemberBoardStars"
"Create new checkItem on a checklist","0","testCreateCheckitemOnChecklist","All test","Tue Apr 15 11:18:49 GMT 2025","skipped","Tue Apr 15 11:18:49 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testCreateCheckitemOnChecklist"
"Get a list from a board with updated name (before 'ToDO' now it is 'Updated name for the list')","0","testGetAList","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testGetAList"
"Get a attachments on a card","0","testGetAttachmentsCard","All test","Tue Apr 15 11:18:50 GMT 2025","skipped","Tue Apr 15 11:18:50 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetAttachmentsCard"
"Get Labels on a Board","132","testGetLabelsOnABoard","All test","Tue Apr 15 11:18:50 GMT 2025","failed","Tue Apr 15 11:18:50 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetLabelsOnABoard"
"Get checklists from a board","148","testGetChecklistsOnABoard","All test","Tue Apr 15 11:18:49 GMT 2025","failed","Tue Apr 15 11:18:49 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetChecklistsOnABoard"
"Create a Label on a Board","154","testCreateALabelOnABoard","All test","Tue Apr 15 11:18:48 GMT 2025","broken","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateALabelOnABoard"
"Update the position of a starred board","0","testUpdatePositionBoardStarMember","All test","Tue Apr 15 11:18:47 GMT 2025","skipped","Tue Apr 15 11:18:47 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testUpdatePositionBoardStarMember"
"Move list from one board to another","1","testMoveListFromOneBoardToAnother","All test","Tue Apr 15 11:18:50 GMT 2025","skipped","Tue Apr 15 11:18:50 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testMoveListFromOneBoardToAnother"
"get specific field from a board","161","testGetAFieldOnABord","All test","Tue Apr 15 11:18:49 GMT 2025","broken","Tue Apr 15 11:18:49 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetAFieldOnABord"
"Get the card the action belong to","0","testGetTheCardForAnAction","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheCardForAnAction"
"Update a card","0","testUpdateCard","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testUpdateCard"
"Get a field on a card","0","testGetFieldCard","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetFieldCard"
"Delete board","185","testDeleteABoard","All test","Tue Apr 15 11:18:51 GMT 2025","failed","Tue Apr 15 11:18:51 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testDeleteABoard"
"Create a new List on a Board","0","testArchiveAllCardsOnTheList","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testArchiveAllCardsOnTheList"
"Update field label","0","testUpdateFieldLabel","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Update a name of a checklist","0","testUpdateAChecklist","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testUpdateAChecklist"
"Create a List on a Board","160","testCreateAListOnABoard","All test","Tue Apr 15 11:18:48 GMT 2025","broken","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testCreateAListOnABoard"
"Get the boards the member has been invited to","0","testGetBoardsMemberInvited","All test","Tue Apr 15 11:18:47 GMT 2025","skipped","Tue Apr 15 11:18:47 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetBoardsMemberInvited"
"Get a card","0","testGetCard","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetCard"
"Create a new List on a Board","3","testCreateNewList","All test","Tue Apr 15 11:18:46 GMT 2025","skipped","Tue Apr 15 11:18:46 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testCreateNewList"
"Get the list the action belong to","0","testGetTheListForAnAction","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheListForAnAction"
"Unarchived a list on a board","0","testUnArchiveAList","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testUnArchiveAList"
"Remove member from board","139","testRemoveMemberFromBoard","All test","Tue Apr 15 11:18:51 GMT 2025","broken","Tue Apr 15 11:18:51 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testRemoveMemberFromBoard"
"Get the Board a List is on","0","testGetABoardAListIsOn","All test","Tue Apr 15 11:18:51 GMT 2025","skipped","Tue Apr 15 11:18:51 GMT 2025","api.tests.api.ListsApiTest","Tests API with xml","api.tests.api.ListsApiTest","testGetABoardAListIsOn"
"Get the organization that belong to action ","0","testGetTheOrganizationOfAnAction","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testGetTheOrganizationOfAnAction"
"Get a actions on a card","0","testGetActionsCard","All test","Tue Apr 15 11:18:50 GMT 2025","skipped","Tue Apr 15 11:18:50 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetActionsCard"
"Create a new Card","1","testCreateNewCard","All test","Tue Apr 15 11:18:47 GMT 2025","skipped","Tue Apr 15 11:18:47 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testCreateNewCard"
"Get the checkItems on a Card","1","testGetCheckItemsCard","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testGetCheckItemsCard"
"Get list the actions for a member","0","testGetMemberActions","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetMemberActions"
"Get memberships of a Board","154","testGetMembershipsOfABoard","All test","Tue Apr 15 11:18:51 GMT 2025","failed","Tue Apr 15 11:18:51 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetMembershipsOfABoard"
"Get all available checkItems on a card","0","testCreateChecklistOnACard","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.CardsApiTest","Tests API with xml","api.tests.api.CardsApiTest","testCreateChecklistOnACard"
"Update field label","0","testUpdateFieldLabel","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.LabelsApiTest","Tests API with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Update a board by giving a new name","144","testUpdateABoard","All test","Tue Apr 15 11:18:51 GMT 2025","broken","Tue Apr 15 11:18:51 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testUpdateABoard"
"Delete specific checkItem from checklist","0","testDeleteCheckitemFromChecklist","All test","Tue Apr 15 11:18:51 GMT 2025","skipped","Tue Apr 15 11:18:51 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testDeleteCheckitemFromChecklist"
"Delete an action via id, and make sure it is deleted by trying to get the same action back","0","testDeleteAnAction","All test","Tue Apr 15 11:18:51 GMT 2025","skipped","Tue Apr 15 11:18:51 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testDeleteAnAction"
"Get closed lists from a bord","127","testGetFilteredListsOnABoard","All test","Tue Apr 15 11:18:50 GMT 2025","failed","Tue Apr 15 11:18:50 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetFilteredListsOnABoard"
"Star a new board on behalf of a Member","0","testCreateStarBoard","All test","Tue Apr 15 11:18:47 GMT 2025","skipped","Tue Apr 15 11:18:47 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testCreateStarBoard"
"Get a member's custom board backgrounds","0","testGetMemberCustomBackgrounds","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.MembersAPITest","Tests API with xml","api.tests.api.MembersAPITest","testGetMemberCustomBackgrounds"
"Get a checklist on a card","1","testGetAChecklist","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetAChecklist"
"Get all existed cards from a bord","143","testGetCardsOnABoard","All test","Tue Apr 15 11:18:49 GMT 2025","failed","Tue Apr 15 11:18:49 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetCardsOnABoard"
"Get all existed custom fields from a bord","220","testGetCustomFieldsForBoard","All test","Tue Apr 15 11:18:49 GMT 2025","failed","Tue Apr 15 11:18:49 GMT 2025","api.tests.api.BoardApiTest","Tests API with xml","api.tests.api.BoardApiTest","testGetCustomFieldsForBoard"
"Create reaction for specific action ","0","testCreateReactionForAction","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.ActionsAPITest","Tests API with xml","api.tests.api.ActionsAPITest","testCreateReactionForAction"
"Get the card checklist is on","0","testGetTheCardAChecklistIsOn","All test","Tue Apr 15 11:18:48 GMT 2025","skipped","Tue Apr 15 11:18:48 GMT 2025","api.tests.api.ChecklistsAPITest","Tests API with xml","api.tests.api.ChecklistsAPITest","testGetTheCardAChecklistIsOn"
