"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get label","137","testGetLabel","All test","Thu Apr 10 18:15:52 GMT 2025","passed","Thu Apr 10 18:15:52 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testGetLabel"
"Archive a list on a board","244","testArchiveAList","All test","Thu Apr 10 18:16:01 GMT 2025","passed","Thu Apr 10 18:16:02 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testArchiveAList"
"Delete specific checkItem from checklist","227","testDeleteCheckitemFromChecklist","All test","Thu Apr 10 18:16:16 GMT 2025","passed","Thu Apr 10 18:16:17 GMT 2025","api.tests.api.ChecklistsAPITest","Tests with xml","api.tests.api.ChecklistsAPITest","testDeleteCheckitemFromChecklist"
"Create a new Card","318","testCreateNewCard","All test","Thu Apr 10 18:15:47 GMT 2025","passed","Thu Apr 10 18:15:47 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testCreateNewCard"
"","120","Get all existed lists from a bord","All test","Thu Apr 10 18:16:04 GMT 2025","passed","Thu Apr 10 18:16:04 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetListsOfABoard"
"Get reaction of specific action","134","testGetActionsReaction","All test","Thu Apr 10 18:16:03 GMT 2025","passed","Thu Apr 10 18:16:03 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetActionsReaction"
"Update field label","199","testUpdateFieldLabel","All test","Thu Apr 10 18:15:52 GMT 2025","passed","Thu Apr 10 18:15:52 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Update board","202","testUpdateBoard","All test","Thu Apr 10 18:16:11 GMT 2025","passed","Thu Apr 10 18:16:11 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testUpdateBoard"
"Unstar a board","136","testDeleteStarBoard","All test","Thu Apr 10 18:15:54 GMT 2025","passed","Thu Apr 10 18:15:54 GMT 2025","api.tests.api.MembersAPITest","Tests with xml","api.tests.api.MembersAPITest","testDeleteStarBoard"
"Get the list the action belong to","144","testGetTheListForAnAction","All test","Thu Apr 10 18:16:00 GMT 2025","passed","Thu Apr 10 18:16:00 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testGetTheListForAnAction"
"Delete board","2332","testDeleteBoard","All test","Thu Apr 10 18:16:23 GMT 2025","passed","Thu Apr 10 18:16:26 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testDeleteBoard"
"Get all available checkItems on a card","132","testGetCheckItemsOnACard","All test","Thu Apr 10 18:16:18 GMT 2025","passed","Thu Apr 10 18:16:18 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testGetCheckItemsOnACard"
"Get a attachments on a card","146","testGetAttachmentsCard","All test","Thu Apr 10 18:16:10 GMT 2025","passed","Thu Apr 10 18:16:10 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testGetAttachmentsCard"
