"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","114","Get all existed lists from a bord","All test","Mon Apr 07 10:44:39 GMT 2025","passed","Mon Apr 07 10:44:39 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testGetListsOfABoard"
"Get a actions on a card","96","testGetActionsCard","All test","Mon Apr 07 10:44:43 GMT 2025","passed","Mon Apr 07 10:44:43 GMT 2025","api.tests.api.CardsApiTest","Tests with xml","api.tests.api.CardsApiTest","testGetActionsCard"
"","701","Invite Member to Board via email","All test","Mon Apr 07 10:44:40 GMT 2025","passed","Mon Apr 07 10:44:40 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testInviteMembertoBoardViaEmail"
"Create a new List on a Board","415","testArchiveAllCardsOnTheList","All test","Mon Apr 07 10:44:32 GMT 2025","passed","Mon Apr 07 10:44:32 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","testArchiveAllCardsOnTheList"
"Create Board","1462","Create Board Validation","All test","Mon Apr 07 10:44:51 GMT 2025","broken","Mon Apr 07 10:44:53 GMT 2025","api.tests.ui.BoardsUiTest","Tests with xml","api.tests.ui.BoardsUiTest","testCreateBoard"
"Get list of user","342","Create Board Validation","All test","Mon Apr 07 10:44:29 GMT 2025","passed","Mon Apr 07 10:44:30 GMT 2025","api.tests.api.BoardApiTest","Tests with xml","api.tests.api.BoardApiTest","testCreateBoard"
"Update a name of the list","180","tesUpdateANameForToDoList","All test","Mon Apr 07 10:44:30 GMT 2025","passed","Mon Apr 07 10:44:30 GMT 2025","api.tests.api.ListsApiTest","Tests with xml","api.tests.api.ListsApiTest","tesUpdateANameForToDoList"
"Update label","190","testUpdateLabel","All test","Mon Apr 07 10:44:31 GMT 2025","passed","Mon Apr 07 10:44:31 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testUpdateLabel"
"Update field label","175","testUpdateFieldLabel","All test","Mon Apr 07 10:44:30 GMT 2025","passed","Mon Apr 07 10:44:31 GMT 2025","api.tests.api.LabelsApiTest","Tests with xml","api.tests.api.LabelsApiTest","testUpdateFieldLabel"
"Delete an action via id, and make sure it is deleted by trying to get the same action back","512","testDeleteAnAction","All test","Mon Apr 07 10:44:36 GMT 2025","passed","Mon Apr 07 10:44:37 GMT 2025","api.tests.api.ActionsAPITest","Tests with xml","api.tests.api.ActionsAPITest","testDeleteAnAction"
